trajectory_mode,effect_size,cell_id,phase,checkpoint,scope,measurement_space,statistic,n_replicates,n_available,n_unavailable,mean,sd,median
orientation,0.25,power_primary-b5971fca9258,power_primary,observed_standardized,methylation,standardized_feature,shape,100,100,0,0.019113110557872175,0.006615153540802949,0.018826514019075355
orientation,0.25,power_primary-b5971fca9258,power_primary,observed_standardized,proteomics,standardized_feature,angle,100,100,0,65.06206948558115,23.564619802563673,55.337770014704674
orientation,0.25,power_primary-b5971fca9258,power_primary,observed_standardized,proteomics,standardized_feature,delta,100,100,0,1.5343360175775425,1.1622788064267007,1.273253062960645
orientation,0.25,power_primary-b5971fca9258,power_primary,observed_standardized,proteomics,standardized_feature,path_length[A],100,100,0,49.032113848419314,1.7399276090165132,49.060552531189515
orientation,0.25,power_primary-b5971fca9258,power_primary,observed_standardized,proteomics,standardized_feature,path_length[B],100,100,0,48.797662294183326,1.8397361075791907,48.71747355764391
orientation,0.25,power_primary-b5971fca9258,power_primary,observed_standardized,proteomics,standardized_feature,shape,100,100,0,0.07057653275708278,0.019710321816124737,0.0712813476101731
orientation,0.25,power_primary-b5971fca9258,power_primary,pls_latent,joint,pls_latent,angle,100,100,0,33.65410003855593,36.94493289994982,20.126397813343672
orientation,0.25,power_primary-b5971fca9258,power_primary,pls_latent,joint,pls_latent,delta,100,100,0,1.5388229012783443,1.160721569562348,1.285955438286038
orientation,0.25,power_primary-b5971fca9258,power_primary,pls_latent,joint,pls_latent,path_length[A],100,100,0,78.18073499974955,5.584368430351483,79.6796131209841
orientation,0.25,power_primary-b5971fca9258,power_primary,pls_latent,joint,pls_latent,path_length[B],100,100,0,77.76497100420752,5.700077339085524,79.08078505274388
orientation,0.25,power_primary-b5971fca9258,power_primary,pls_latent,joint,pls_latent,shape,100,100,0,0.041207593572193495,0.011750621279293482,0.04156727184847228
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_native,expression,native_omic_units,angle,100,100,0,74.17035282521549,15.277718412981288,69.76965966062275
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_native,expression,native_omic_units,delta,100,100,0,1.3378758306113943,0.965138892265739,1.1493929403834429
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_native,expression,native_omic_units,path_length[A],100,100,0,44.50296170753463,1.4629041188467085,44.47395051852209
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_native,expression,native_omic_units,path_length[B],100,100,0,44.154975929417134,1.4820829256749763,44.088942237157525
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_native,expression,native_omic_units,shape,100,100,0,0.07269077797033269,0.021925588077899006,0.06890410643227077
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_native,methylation,native_omic_units,angle,100,100,0,59.79096590879713,1.890142189165645,59.92822565884967
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_native,methylation,native_omic_units,delta,100,100,0,0.0,0.0,0.0
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_native,methylation,native_omic_units,path_length[A],100,100,0,65.1451050099554,1.9068914151799745,65.12416590912433
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_native,methylation,native_omic_units,path_length[B],100,100,0,65.1451050099554,1.9068914151799745,65.12416590912433
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_native,methylation,native_omic_units,shape,100,100,0,2.133072059585564e-15,2.8919845227573974e-16,2.0802980963976444e-15
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_native,proteomics,native_omic_units,angle,100,100,0,73.0580882956598,13.185402067711227,70.02907553678651
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_native,proteomics,native_omic_units,delta,100,100,0,1.672362657745977,1.2086446862179532,1.398655943886446
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_native,proteomics,native_omic_units,path_length[A],100,100,0,49.43995775674261,1.8001531846878354,49.242355296257536
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_native,proteomics,native_omic_units,path_length[B],100,100,0,48.98798636376822,1.8330418390211076,49.00695812672698
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_native,proteomics,native_omic_units,shape,100,100,0,0.08204505404016249,0.02370266787052276,0.0810756830156743
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_standardized,expression,standardized_feature,angle,100,100,0,74.86730558873754,14.135676608488378,70.90724381262817
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_standardized,expression,standardized_feature,delta,100,100,0,1.3513232509750623,0.9650557669373461,1.1333467073784433
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_standardized,expression,standardized_feature,path_length[A],100,100,0,39.07908230824406,1.2929867118494538,39.095531471129945
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_standardized,expression,standardized_feature,path_length[B],100,100,0,38.87031832614359,1.326355169061397,38.88758533284013
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_standardized,expression,standardized_feature,shape,100,100,0,0.07666221439205058,0.024919345894637016,0.07579652496534087
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_standardized,joint,standardized_feature,angle,100,100,0,72.98165454613837,12.455987014653314,68.36358705122183
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_standardized,joint,standardized_feature,delta,100,100,0,1.7038720017915157,1.2613718004028671,1.286706891373953
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_standardized,joint,standardized_feature,path_length[A],100,100,0,87.96055357407744,2.2881294621319235,88.10751118501997
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_standardized,joint,standardized_feature,path_length[B],100,100,0,87.76565737624964,2.415987484777925,87.80702718427216
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_standardized,joint,standardized_feature,shape,100,100,0,0.042043235749817304,0.013238306701300823,0.04116192393633093
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_standardized,methylation,standardized_feature,angle,100,100,0,68.31319402464013,11.061115858862241,65.44261537756728
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_standardized,methylation,standardized_feature,delta,100,100,0,0.7005820314694976,0.548239307034516,0.5132430182538812
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_standardized,methylation,standardized_feature,path_length[A],100,100,0,61.51375286239916,1.93018010407894,61.8084452645971
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_standardized,methylation,standardized_feature,path_length[B],100,100,0,61.72000496898295,1.903416449240893,61.65844456230554
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_standardized,methylation,standardized_feature,shape,100,100,0,0.015638721430134478,0.005458973335249133,0.015185285081971528
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_standardized,proteomics,standardized_feature,angle,100,100,0,74.89024099372,12.272949784504526,72.25570763961768
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_standardized,proteomics,standardized_feature,delta,100,100,0,1.973766242030154,1.403677950093649,1.7321847449605876
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_standardized,proteomics,standardized_feature,path_length[A],100,100,0,49.189410881153925,1.6696497857165524,49.02647939428658
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_standardized,proteomics,standardized_feature,path_length[B],100,100,0,48.74446975794398,1.8239302908875954,48.92357819766413
orientation,0.5,power_primary-26e57b9905c7,power_primary,population_standardized,proteomics,standardized_feature,shape,100,100,0,0.08755693122640462,0.027305856102520763,0.08707274973107512
orientation,0.5,power_primary-26e57b9905c7,power_primary,observed_standardized,expression,standardized_feature,angle,100,100,0,75.8520504100396,14.425277921054384,72.58163188579593
orientation,0.5,power_primary-26e57b9905c7,power_primary,observed_standardized,expression,standardized_feature,delta,100,100,0,1.3408922575485476,0.988103290197794,0.9954988684655461
orientation,0.5,power_primary-26e57b9905c7,power_primary,observed_standardized,expression,standardized_feature,path_length[A],100,100,0,39.285918389611844,1.2786675510558816,39.316416739306014
orientation,0.5,power_primary-26e57b9905c7,power_primary,observed_standardized,expression,standardized_feature,path_length[B],100,100,0,39.16733694840422,1.333148428286607,39.09792522074392
orientation,0.5,power_primary-26e57b9905c7,power_primary,observed_standardized,expression,standardized_feature,shape,100,100,0,0.0776441151226781,0.024524384373773637,0.07596103279637442
orientation,0.5,power_primary-26e57b9905c7,power_primary,observed_standardized,joint,standardized_feature,angle,100,100,0,73.96556795452419,13.21614675813308,68.78717676350986
orientation,0.5,power_primary-26e57b9905c7,power_primary,observed_standardized,joint,standardized_feature,delta,100,100,0,1.7527654892235744,1.2860142325260129,1.472999727134237
orientation,0.5,power_primary-26e57b9905c7,power_primary,observed_standardized,joint,standardized_feature,path_length[A],100,100,0,88.50835795466004,2.240447004121275,88.75684810392355
orientation,0.5,power_primary-26e57b9905c7,power_primary,observed_standardized,joint,standardized_feature,path_length[B],100,100,0,88.42464778069039,2.412724847634693,88.32787849417272
orientation,0.5,power_primary-26e57b9905c7,power_primary,observed_standardized,joint,standardized_feature,shape,100,100,0,0.042683527336422195,0.01284842686076558,0.0415333335202636
orientation,0.5,power_primary-26e57b9905c7,power_primary,observed_standardized,methylation,standardized_feature,angle,100,100,0,69.07239918691079,9.816119723275841,66.80313587745037
orientation,0.5,power_primary-26e57b9905c7,power_primary,observed_standardized,methylation,standardized_feature,delta,100,100,0,0.8104766250648477,0.5848564414114267,0.761819923397006
orientation,0.5,power_primary-26e57b9905c7,power_primary,observed_standardized,methylation,standardized_feature,path_length[A],100,100,0,62.050348763009325,1.7985321229904616,62.204549005242164
orientation,0.5,power_primary-26e57b9905c7,power_primary,observed_standardized,methylation,standardized_feature,path_length[B],100,100,0,62.32974535477764,1.9415428130309114,62.32799374383343
orientation,0.5,power_primary-26e57b9905c7,power_primary,observed_standardized,methylation,standardized_feature,shape,100,100,0,0.022246853979626353,0.00825956291910209,0.02123098106207539
orientation,0.5,power_primary-26e57b9905c7,power_primary,observed_standardized,proteomics,standardized_feature,angle,100,100,0,75.50423235311993,12.66214628097176,72.0701780456293
orientation,0.5,power_primary-26e57b9905c7,power_primary,observed_standardized,proteomics,standardized_feature,delta,100,100,0,2.0205222955686897,1.4273586334884683,1.7460142529981937
orientation,0.5,power_primary-26e57b9905c7,power_primary,observed_standardized,proteomics,standardized_feature,path_length[A],100,100,0,49.33087798290545,1.6779672785426714,49.08856488891159
orientation,0.5,power_primary-26e57b9905c7,power_primary,observed_standardized,proteomics,standardized_feature,path_length[B],100,100,0,48.91663258991209,1.834676463524719,48.96781279629734
orientation,0.5,power_primary-26e57b9905c7,power_primary,observed_standardized,proteomics,standardized_feature,shape,100,100,0,0.08812299510436293,0.027033938362598285,0.08702816825375875
orientation,0.5,power_primary-26e57b9905c7,power_primary,pls_latent,joint,pls_latent,angle,100,100,0,51.2405247930785,40.42416066615392,43.44340441139065
orientation,0.5,power_primary-26e57b9905c7,power_primary,pls_latent,joint,pls_latent,delta,100,100,0,2.1141266649808075,1.6019511507301913,1.736931031752441
orientation,0.5,power_primary-26e57b9905c7,power_primary,pls_latent,joint,pls_latent,path_length[A],100,100,0,73.24686716352541,5.6034414354564435,74.72333531610316
orientation,0.5,power_primary-26e57b9905c7,power_primary,pls_latent,joint,pls_latent,path_length[B],100,100,0,72.36877278417143,5.614862604629268,73.46854937871773
orientation,0.5,power_primary-26e57b9905c7,power_primary,pls_latent,joint,pls_latent,shape,100,100,0,0.059691595549475965,0.018426197538919577,0.05758258369089646
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_native,expression,native_omic_units,angle,100,100,0,81.18512962498293,10.951032032511616,79.54405931794818
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_native,expression,native_omic_units,delta,100,100,0,1.2914751266119304,0.9835782706506416,1.07763991797189
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_native,expression,native_omic_units,path_length[A],100,100,0,44.50296170753463,1.4629041188467085,44.47395051852209
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_native,expression,native_omic_units,path_length[B],100,100,0,44.40073260793867,1.3563661509908886,44.32432644539085
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_native,expression,native_omic_units,shape,100,100,0,0.0775265818219947,0.024961737570185775,0.07670343381306233
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_native,methylation,native_omic_units,angle,100,100,0,71.24637248740541,3.990392893446251,71.75592344004228
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_native,methylation,native_omic_units,delta,100,100,0,0.0,0.0,0.0
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_native,methylation,native_omic_units,path_length[A],100,100,0,65.1451050099554,1.9068914151799745,65.12416590912433
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_native,methylation,native_omic_units,path_length[B],100,100,0,65.1451050099554,1.9068914151799745,65.12416590912433
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_native,methylation,native_omic_units,shape,100,100,0,2.164482340758422e-15,3.0446838715149234e-16,2.13155510233468e-15
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_native,proteomics,native_omic_units,angle,100,100,0,81.82890992524025,11.765733707804998,79.79559765719446
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_native,proteomics,native_omic_units,delta,100,100,0,1.6355470716231688,1.1162446785061149,1.3332405130431617
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_native,proteomics,native_omic_units,path_length[A],100,100,0,49.43995775674261,1.8001531846878354,49.242355296257536
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_native,proteomics,native_omic_units,path_length[B],100,100,0,49.32423374534027,1.507175701147533,49.18103716009966
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_native,proteomics,native_omic_units,shape,100,100,0,0.08858929279086034,0.028851791716565687,0.08863814992596664
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_standardized,expression,standardized_feature,angle,100,100,0,82.53687753306167,10.772409231874354,80.84086142620325
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_standardized,expression,standardized_feature,delta,100,100,0,1.3464751311096053,0.9986068437552507,1.1754539126332162
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_standardized,expression,standardized_feature,path_length[A],100,100,0,38.89569641218425,1.3589580540825523,38.85359452746273
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_standardized,expression,standardized_feature,path_length[B],100,100,0,38.94840768582202,1.1743756687455973,38.957584206294044
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_standardized,expression,standardized_feature,shape,100,100,0,0.0817658385495323,0.024207074842245692,0.0817117928027926
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_standardized,joint,standardized_feature,angle,100,100,0,80.63189847904555,9.707412414216154,78.13254558679684
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_standardized,joint,standardized_feature,delta,100,100,0,1.7093312612174787,1.308435153038178,1.4069187786778912
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_standardized,joint,standardized_feature,path_length[A],100,100,0,88.73484651259228,2.3398748221460743,88.6260976159515
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_standardized,joint,standardized_feature,path_length[B],100,100,0,89.0981092373701,2.04110524673027,88.77741300957385
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_standardized,joint,standardized_feature,shape,100,100,0,0.042936726954811634,0.013884507618381862,0.04254623565984708
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_standardized,methylation,standardized_feature,angle,100,100,0,78.28766114351552,8.836957148950914,76.5128797378994
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_standardized,methylation,standardized_feature,delta,100,100,0,0.8903736947117257,0.7017507669718291,0.8081884972437905
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_standardized,methylation,standardized_feature,path_length[A],100,100,0,62.98304967573504,1.6795563537993246,63.38864671231495
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_standardized,methylation,standardized_feature,path_length[B],100,100,0,63.327661019212144,1.7435175272563592,63.23013977292952
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_standardized,methylation,standardized_feature,shape,100,100,0,0.018203572773764835,0.006253432480704793,0.01785848783589656
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_standardized,proteomics,standardized_feature,angle,100,100,0,82.30404658005097,10.80116675139278,80.57198974575915
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_standardized,proteomics,standardized_feature,delta,100,100,0,1.9021951601271683,1.2939635369041924,1.663943877975946
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_standardized,proteomics,standardized_feature,path_length[A],100,100,0,48.870236044461606,1.8461799426476617,48.83071112172128
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_standardized,proteomics,standardized_feature,path_length[B],100,100,0,49.0447878479467,1.4194905882231195,49.02993222788057
orientation,0.75,power_primary-ea21ea382a34,power_primary,population_standardized,proteomics,standardized_feature,shape,100,100,0,0.09199497101765569,0.030160478647614605,0.09232410401623121
orientation,0.75,power_primary-ea21ea382a34,power_primary,observed_standardized,expression,standardized_feature,angle,100,100,0,82.91098411339676,10.883936490352015,81.15002491787818
orientation,0.75,power_primary-ea21ea382a34,power_primary,observed_standardized,expression,standardized_feature,delta,100,100,0,1.4305668804269427,1.0215920765273365,1.2207694801375375
orientation,0.75,power_primary-ea21ea382a34,power_primary,observed_standardized,expression,standardized_feature,path_length[A],100,100,0,39.162111216710926,1.351857082589928,39.052010018124186
orientation,0.75,power_primary-ea21ea382a34,power_primary,observed_standardized,expression,standardized_feature,path_length[B],100,100,0,39.20759451813431,1.1773371414509037,39.17993179111687
orientation,0.75,power_primary-ea21ea382a34,power_primary,observed_standardized,expression,standardized_feature,shape,100,100,0,0.08139976902655657,0.025901730118593133,0.07936313102874115
orientation,0.75,power_primary-ea21ea382a34,power_primary,observed_standardized,joint,standardized_feature,angle,100,100,0,80.79494031263009,9.544147950146534,78.18482006057192
orientation,0.75,power_primary-ea21ea382a34,power_primary,observed_standardized,joint,standardized_feature,delta,100,100,0,1.7470974385315758,1.4340471140317472,1.4776653396392234
orientation,0.75,power_primary-ea21ea382a34,power_primary,observed_standardized,joint,standardized_feature,path_length[A],100,100,0,89.22012914411717,2.3404306971032613,89.10701795332675
orientation,0.75,power_primary-ea21ea382a34,power_primary,observed_standardized,joint,standardized_feature,path_length[B],100,100,0,89.67528788498072,2.024156029959721,89.4715375431278
orientation,0.75,power_primary-ea21ea382a34,power_primary,observed_standardized,joint,standardized_feature,shape,100,100,0,0.043605056192490735,0.01485106750072852,0.04241644577853815
orientation,0.75,power_primary-ea21ea382a34,power_primary,observed_standardized,methylation,standardized_feature,angle,100,100,0,78.80940428586797,8.573104982033188,76.56819563441631
orientation,0.75,power_primary-ea21ea382a34,power_primary,observed_standardized,methylation,standardized_feature,delta,100,100,0,0.9728998830807289,0.7602038475744002,0.7808581041644977
orientation,0.75,power_primary-ea21ea382a34,power_primary,observed_standardized,methylation,standardized_feature,path_length[A],100,100,0,63.39451195478029,1.6808957220338392,63.71552151510562
orientation,0.75,power_primary-ea21ea382a34,power_primary,observed_standardized,methylation,standardized_feature,path_length[B],100,100,0,63.863352214944655,1.7090576721637667,63.737441010935825
orientation,0.75,power_primary-ea21ea382a34,power_primary,observed_standardized,methylation,standardized_feature,shape,100,100,0,0.02228307071755173,0.007845961695845727,0.02166193706309965
orientation,0.75,power_primary-ea21ea382a34,power_primary,observed_standardized,proteomics,standardized_feature,angle,100,100,0,81.86355250777414,10.009595690409554,80.6518763787921
orientation,0.75,power_primary-ea21ea382a34,power_primary,observed_standardized,proteomics,standardized_feature,delta,100,100,0,1.915625970469834,1.3143112605084528,1.7831727999575548
orientation,0.75,power_primary-ea21ea382a34,power_primary,observed_standardized,proteomics,standardized_feature,path_length[A],100,100,0,49.009256483822945,1.819477162260134,48.897749874032165
orientation,0.75,power_primary-ea21ea382a34,power_primary,observed_standardized,proteomics,standardized_feature,path_length[B],100,100,0,49.193590607629766,1.432214319441245,49.147486205830546
orientation,0.75,power_primary-ea21ea382a34,power_primary,observed_standardized,proteomics,standardized_feature,shape,100,100,0,0.09170232080029873,0.031083662930276448,0.08819484166805477
orientation,0.75,power_primary-ea21ea382a34,power_primary,pls_latent,joint,pls_latent,angle,100,100,0,55.33818735572328,40.361194002314335,45.11334295653958
orientation,0.75,power_primary-ea21ea382a34,power_primary,pls_latent,joint,pls_latent,delta,100,100,0,2.2276624898059874,1.7837957324335365,1.9081495433183733
orientation,0.75,power_primary-ea21ea382a34,power_primary,pls_latent,joint,pls_latent,path_length[A],100,100,0,70.59231816160892,4.0564899452004255,71.07894822249645
orientation,0.75,power_primary-ea21ea382a34,power_primary,pls_latent,joint,pls_latent,path_length[B],100,100,0,70.09873985971181,3.8425681225857824,70.18716614557887
orientation,0.75,power_primary-ea21ea382a34,power_primary,pls_latent,joint,pls_latent,shape,100,100,0,0.06958331603741136,0.023346072827907998,0.06901337402736234
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_native,expression,native_omic_units,angle,100,100,0,81.22622316062534,10.459205737351,79.54405931794818
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_native,expression,native_omic_units,delta,100,100,0,1.291129799306754,1.0818097412567547,1.1314641797380212
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_native,expression,native_omic_units,path_length[A],100,100,0,44.50296170753463,1.4629041188467085,44.47395051852209
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_native,expression,native_omic_units,path_length[B],100,100,0,44.410440693819965,1.416953111172344,44.26618025516545
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_native,expression,native_omic_units,shape,100,100,0,0.08112401213336552,0.02564820211392019,0.08088760729231023
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_native,methylation,native_omic_units,angle,100,100,0,71.92564144655346,5.119282866795674,71.75592344004228
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_native,methylation,native_omic_units,delta,100,100,0,0.0,0.0,0.0
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_native,methylation,native_omic_units,path_length[A],100,100,0,65.1451050099554,1.9068914151799745,65.12416590912433
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_native,methylation,native_omic_units,path_length[B],100,100,0,65.1451050099554,1.9068914151799745,65.12416590912433
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_native,methylation,native_omic_units,shape,100,100,0,2.1598669409275216e-15,2.921876413544311e-16,2.1237360400213245e-15
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_native,proteomics,native_omic_units,angle,100,100,0,82.12132452633908,11.267140513608457,80.6792384499672
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_native,proteomics,native_omic_units,delta,100,100,0,1.6439193386020594,1.2089103329346187,1.3345287585350505
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_native,proteomics,native_omic_units,path_length[A],100,100,0,49.43995775674261,1.8001531846878354,49.242355296257536
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_native,proteomics,native_omic_units,path_length[B],100,100,0,49.27208753395249,1.6096286019546013,49.10556212566485
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_native,proteomics,native_omic_units,shape,100,100,0,0.09098702069159817,0.030961517355579338,0.08980058110599834
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_standardized,expression,standardized_feature,angle,100,100,0,82.34652640657433,10.514762600591729,80.76259933361345
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_standardized,expression,standardized_feature,delta,100,100,0,1.4020510102963142,1.0818719311671503,1.1967640337046568
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_standardized,expression,standardized_feature,path_length[A],100,100,0,38.90531364090301,1.3530852792582007,38.80627498504932
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_standardized,expression,standardized_feature,path_length[B],100,100,0,38.959109330126324,1.244089625687784,38.99303527805875
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_standardized,expression,standardized_feature,shape,100,100,0,0.08331624067246766,0.0265765564981984,0.0817117928027926
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_standardized,joint,standardized_feature,angle,100,100,0,80.48539002832077,9.313125596844834,78.55337084072657
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_standardized,joint,standardized_feature,delta,100,100,0,1.687996873830196,1.378917061721843,1.3823815398679713
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_standardized,joint,standardized_feature,path_length[A],100,100,0,88.78345994521823,2.323745042352765,88.70522819835986
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_standardized,joint,standardized_feature,path_length[B],100,100,0,89.0714501782972,2.0996018076001177,88.85068123312004
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_standardized,joint,standardized_feature,shape,100,100,0,0.042801635930388084,0.015438228881100866,0.04286107853707066
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_standardized,methylation,standardized_feature,angle,100,100,0,78.68535510269757,8.76610013126238,76.53196752992261
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_standardized,methylation,standardized_feature,delta,100,100,0,0.8782538635508194,0.6623477457105108,0.8158621617769697
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_standardized,methylation,standardized_feature,path_length[A],100,100,0,63.029562111290026,1.5933429885237929,63.407956142180936
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_standardized,methylation,standardized_feature,path_length[B],100,100,0,63.35537962177944,1.662775230052435,63.23013977292952
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_standardized,methylation,standardized_feature,shape,100,100,0,0.01759687978511796,0.0060859373082068026,0.016836720056708224
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_standardized,proteomics,standardized_feature,angle,100,100,0,82.5834686452236,10.478306504688428,80.975994942748
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_standardized,proteomics,standardized_feature,delta,100,100,0,1.9666453024550765,1.4410637821208527,1.6091526869385255
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_standardized,proteomics,standardized_feature,path_length[A],100,100,0,48.89325243245828,1.8610584617467825,48.83071112172128
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_standardized,proteomics,standardized_feature,path_length[B],100,100,0,48.950953646282954,1.5732459430564523,49.04484243891542
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,population_standardized,proteomics,standardized_feature,shape,100,100,0,0.09252208674310515,0.03144138624383021,0.09408496178650506
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,observed_standardized,expression,standardized_feature,angle,100,100,0,82.62170006394561,10.632444973362647,80.99576873164996
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,observed_standardized,expression,standardized_feature,delta,100,100,0,1.4739020611050355,1.0420412891319017,1.2375871555641673
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,observed_standardized,expression,standardized_feature,path_length[A],100,100,0,39.18786483665328,1.3296705153110193,39.09497931399005
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,observed_standardized,expression,standardized_feature,path_length[B],100,100,0,39.213969150642946,1.2589552667541812,39.26063605224896
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,observed_standardized,expression,standardized_feature,shape,100,100,0,0.083206917410396,0.027963351729753304,0.0823199090476869
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,observed_standardized,joint,standardized_feature,angle,100,100,0,80.83695388860743,9.35579353392083,78.61871828328317
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,observed_standardized,joint,standardized_feature,delta,100,100,0,1.6851415048259701,1.3688650903874513,1.3705281912176943
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,observed_standardized,joint,standardized_feature,path_length[A],100,100,0,89.25627411535524,2.281381182886252,89.32544501815143
orientation,1.0,power_primary-ecebec8fe9ee,power_primary,observed_standardized,joint,standardized_feature,path_length[B],100,100,0,89.61830880441713,2.1111065582509094,89.52152790013339
