trajectory_mode,effect_size,cell_id,phase,configuration,n_replicates,n_recorded,n_available,mean_eigengap,sd_eigengap,q25_eigengap,median_eigengap,q75_eigengap,min_eigengap,max_eigengap
orientation,0.5,power_design-75ac5ccd76f5,power_design,A,100,100,100,0.06943909703417443,0.03426591763276917,0.044075024078350455,0.05907080072385454,0.09522122498745589,0.007204327507259745,0.15658097538534504
orientation,0.5,power_design-75ac5ccd76f5,power_design,B,100,100,100,0.06452273390437,0.03519467456258926,0.03919465656592791,0.058899687315686816,0.08204687164283289,0.006102169073891772,0.20162763134204786
orientation,0.5,power_design-75ac5ccd76f5,power_design,pooled,100,100,100,0.05738572135178257,0.029490463738635377,0.03448379386543039,0.054126679200499156,0.07542620879562317,0.008117193992626615,0.15295387227400736
orientation,0.5,power_design-bfbf2c888a8e,power_design,A,100,100,100,0.15570469228166492,0.06778417373438246,0.10501461313087053,0.15294669632823354,0.20007962139639615,0.029532074415934417,0.3048601392875165
orientation,0.5,power_design-bfbf2c888a8e,power_design,B,100,100,100,0.1484910892011131,0.07362706365031804,0.08932525270259815,0.14131998805374302,0.20701898270184088,0.018835546452458773,0.31999831238443194
orientation,0.5,power_design-bfbf2c888a8e,power_design,pooled,100,100,100,0.1438774569022121,0.07183551707886018,0.08786699788819287,0.14939064484245468,0.19833209948112607,0.002944063201551994,0.294156573386107
orientation,0.5,power_primary-618b6dd2e026,power_primary,A,100,100,100,0.06794941225336211,0.03403573228194956,0.041636024669380586,0.064067104706517,0.09626411060685619,0.0038321073276128548,0.15532694048093476
orientation,0.5,power_primary-618b6dd2e026,power_primary,B,100,100,100,0.06431477927042475,0.03574320414794809,0.037301549689099475,0.060824406756776445,0.08344247116692569,0.0044928518693607145,0.16831317509861143
orientation,0.5,power_primary-618b6dd2e026,power_primary,pooled,100,100,100,0.05678001619206399,0.02949989652363961,0.03320930833083245,0.05070773646879126,0.07583043443510176,0.0021364419652150635,0.13471354036833044
orientation,1.0,power_design-014b6b44b9ba,power_design,A,100,100,100,0.1272737322176723,0.07950651110574944,0.06916930436845085,0.11098729610524988,0.16245324123275312,0.01021142493600824,0.4523657394349393
orientation,1.0,power_design-014b6b44b9ba,power_design,B,100,100,100,0.12872078687205935,0.0753815668477553,0.07211249162353905,0.11337280678508332,0.18414366673739765,0.012021356756604595,0.408676891445499
orientation,1.0,power_design-014b6b44b9ba,power_design,pooled,100,100,100,0.10587815610958148,0.06716143925381886,0.05624801130538647,0.08615793126348859,0.1457569651560714,0.0043317746487024356,0.2891513986376508
orientation,1.0,power_design-078248429891,power_design,A,100,100,100,0.07886482882296711,0.04216403843321461,0.0480793926061471,0.07257985074637138,0.10241865402950702,0.015130419863058353,0.2425131062370201
orientation,1.0,power_design-078248429891,power_design,B,100,100,100,0.07076038090460562,0.046127663628766816,0.04139777326847567,0.06020263185344277,0.08688530286159625,0.007255306483905044,0.299348428716077
orientation,1.0,power_design-078248429891,power_design,pooled,100,100,100,0.05380456174711787,0.029950261454921464,0.030488180797752076,0.04815124793662626,0.07392995731118915,0.007696739864394453,0.1418355475458678
orientation,1.0,power_design-1b532f0f6197,power_design,A,100,100,100,0.25953190149962,0.1749842994483871,0.12288621009494201,0.22511644175899012,0.38993336082971863,0.013833071346852632,0.7112800052031217
orientation,1.0,power_design-1b532f0f6197,power_design,B,100,100,100,0.2738076467053338,0.16487202291664316,0.14585717362166992,0.24582195315681213,0.38798034574856377,0.01926885829538194,0.675647707863538
orientation,1.0,power_design-1b532f0f6197,power_design,pooled,100,100,100,0.2147035456547994,0.13012172513330464,0.1259027410681797,0.1862243038944614,0.25744057309653545,0.03668305111011383,0.5744503099958771
orientation,1.0,power_design-5604f353771e,power_design,A,100,100,100,0.23827497487394422,0.1626876430358343,0.1056259837715363,0.18682613972108755,0.3553288947591724,0.009606304429963741,0.586376652007227
orientation,1.0,power_design-5604f353771e,power_design,B,100,100,100,0.23696240390566334,0.15762059179898555,0.10388062882813909,0.18360374618483577,0.34753413860318866,0.013109565554306035,0.6066534333730477
orientation,1.0,power_design-5604f353771e,power_design,pooled,100,100,100,0.23720858719078045,0.1303181713158973,0.13313695774433093,0.22132251597613836,0.3215495022596748,0.02927730082465596,0.564920148176276
orientation,1.0,power_design-aa2c838851fb,power_design,A,100,100,100,0.1558294020336899,0.08145436923977756,0.09115968426782718,0.13696123771840915,0.21888881718060016,0.029533897338905823,0.40307748212170946
orientation,1.0,power_design-aa2c838851fb,power_design,B,100,100,100,0.16083828280451673,0.07501465655474224,0.1079814172329331,0.15376723335962406,0.21161244748364694,0.02347180215389638,0.3316948525329212
orientation,1.0,power_design-aa2c838851fb,power_design,pooled,100,100,100,0.14254302731921847,0.07596086550450616,0.0795430807288759,0.13263988924834952,0.20257648235151454,0.00919279674255663,0.3398183979322637
orientation,1.0,power_design-c8d7915cc27d,power_design,A,100,100,100,0.2504622662139708,0.16209704612520048,0.12337853290928055,0.21463526882699943,0.3610566344323812,0.004573328000961774,0.6498351502147041
orientation,1.0,power_design-c8d7915cc27d,power_design,B,100,100,100,0.24211425003150533,0.1521776505811379,0.13307133155097572,0.18573419164854413,0.3434527948762826,0.01216669512314622,0.6162176776220581
orientation,1.0,power_design-c8d7915cc27d,power_design,pooled,100,100,100,0.22699227089994506,0.14012183095624825,0.11861620388341537,0.1926414638713991,0.2902348351621977,0.012162127837103576,0.6353760092218899
orientation,1.0,power_design-dc3b69d1fb37,power_design,A,100,100,100,0.14169191814556947,0.06151023173588431,0.10484985944015372,0.13691599450060837,0.18303558479030613,0.011632512787440374,0.3222068644015256
orientation,1.0,power_design-dc3b69d1fb37,power_design,B,100,100,100,0.13098909475205497,0.0728202387977234,0.07012826068323792,0.12879980781089154,0.17056219566831493,0.011060786537422651,0.3710509030604743
orientation,1.0,power_design-dc3b69d1fb37,power_design,pooled,100,100,100,0.11953759475928964,0.05952628087510678,0.08084818308182479,0.11376354960483742,0.1633808507862985,0.006227238699119675,0.3172143714335762
orientation,1.0,power_design-f165b82a6ce8,power_design,A,100,100,100,0.07578266971247802,0.03909974441712711,0.04746561760874775,0.07491118158496793,0.10627276887528649,0.008373990868670966,0.1705217264841335
orientation,1.0,power_design-f165b82a6ce8,power_design,B,100,100,100,0.0712459095582671,0.04524540506334914,0.03572706478837942,0.06216184843149894,0.09431491944031348,0.005538813806239051,0.20134858452458493
orientation,1.0,power_design-f165b82a6ce8,power_design,pooled,100,100,100,0.05425633006241824,0.031229368823557258,0.033511411865919855,0.0486607369334596,0.07011296415535058,0.0030498838946625972,0.17555970163709822
orientation,1.0,power_primary-9d001993ad65,power_primary,A,100,100,100,0.07716426121215313,0.04345463750961846,0.043308351780146845,0.06969615606554933,0.09714885186272568,0.007857469070098766,0.21444891508381114
orientation,1.0,power_primary-9d001993ad65,power_primary,B,100,100,100,0.07812095600684786,0.04712367673528312,0.04234856322644129,0.06650635478856276,0.1012954455103285,0.008711716184713614,0.20696114654750386
orientation,1.0,power_primary-9d001993ad65,power_primary,pooled,100,100,100,0.05833555117892003,0.035032715922688355,0.032705953551058736,0.05182799842095989,0.07898528189106607,0.004605168508744317,0.16562118471270054
translation,0.25,power_design-3d4c17f208c5,power_design,A,100,100,100,0.19459734054391364,0.1259156251937286,0.11025809161436442,0.17223417060007598,0.22723475165140145,0.025486651441555153,0.625016171829588
translation,0.25,power_design-3d4c17f208c5,power_design,B,100,100,100,0.18953045464122423,0.1310399620917346,0.09764546880449694,0.15997867659073134,0.23287946912034285,0.028454192044915838,0.6421285314310193
translation,0.25,power_design-3d4c17f208c5,power_design,pooled,100,100,100,0.18843504779883072,0.12868589134255537,0.10516876493341225,0.1657660923542679,0.2250888559622069,0.004631907460976026,0.629141793200144
translation,0.25,power_design-572ab3d05d21,power_design,A,100,100,100,0.16543029185151328,0.12043637793796061,0.07518302734262622,0.13834978754295804,0.21959495206719978,0.015911817015244356,0.6370360149177856
translation,0.25,power_design-572ab3d05d21,power_design,B,100,100,100,0.17017475234366441,0.12011808116323072,0.06601828835716095,0.1497239239765616,0.23470841183220614,0.01872927186381179,0.6810931367978335
translation,0.25,power_design-572ab3d05d21,power_design,pooled,100,100,100,0.1671263882180854,0.11949301958951587,0.07316428229134321,0.1480458977969346,0.2223255298859956,0.014751396266717232,0.6657619643937519
translation,0.25,power_design-7918d022f6d8,power_design,A,100,100,100,0.0602826096118241,0.030680935697530925,0.035198184604723154,0.05433125405968642,0.0870986054266175,0.001823504821600097,0.1356957905236929
translation,0.25,power_design-7918d022f6d8,power_design,B,100,100,100,0.06049607417431397,0.03156537305559381,0.03713803732961443,0.05355847076494383,0.08761352645959468,0.0018907918371390275,0.1478564817652389
translation,0.25,power_design-7918d022f6d8,power_design,pooled,100,100,100,0.060343681710968704,0.03108477762739828,0.03612253923153404,0.05381906303919795,0.08668584335101036,0.001652098559721038,0.1418336960006566
translation,0.25,power_design-a81c429a7548,power_design,A,100,100,100,0.2019001497110272,0.06705513559557137,0.15750886279735762,0.19474037319711981,0.2465125827295626,0.04256225254286122,0.37133826002423487
translation,0.25,power_design-a81c429a7548,power_design,B,100,100,100,0.20103876400738205,0.06785856867237886,0.1613601167991353,0.19406509875019048,0.2447662225052939,0.03403802752048274,0.3727783787134
translation,0.25,power_design-a81c429a7548,power_design,pooled,100,100,100,0.20170392888265717,0.06716075388733216,0.16190541140334697,0.19511441436450608,0.24334565231519378,0.03939142696641185,0.3720085743478969
translation,0.25,power_design-a8dd0ea80df7,power_design,A,100,100,100,0.15058813887988592,0.07084248667837185,0.09766430058259047,0.15716306745041736,0.19372782070118888,0.005306055888879724,0.3225529727428845
translation,0.25,power_design-a8dd0ea80df7,power_design,B,100,100,100,0.1526650101819012,0.07149935803182982,0.09818824488097422,0.15555377041608404,0.20206868319453797,0.018277024863762814,0.31114580738269443
translation,0.25,power_design-a8dd0ea80df7,power_design,pooled,100,100,100,0.15221380738596132,0.07112148743876828,0.09584154169940069,0.15480838495985189,0.1904789631555729,0.01645742452755672,0.3128415242219237
translation,0.25,power_design-ba15f253978f,power_design,A,100,100,100,0.18313147190072562,0.06957874637887511,0.13448738581896447,0.18014310063023906,0.22595064928317687,0.01271385032863337,0.35757806065681164
translation,0.25,power_design-ba15f253978f,power_design,B,100,100,100,0.18550023726275616,0.06884453194118681,0.14704475286390992,0.18539826151460204,0.23670084593327725,0.010765781141172381,0.34122974453155486
translation,0.25,power_design-ba15f253978f,power_design,pooled,100,100,100,0.18457044552697432,0.06887372944333219,0.13958294715764213,0.18238070801502657,0.235878838110827,0.015223020017238853,0.3494228512619569
translation,0.25,power_design-c9a8b38dbdc0,power_design,A,100,100,100,0.197195477071151,0.1414652293257919,0.09275397534820258,0.15435850657834171,0.24533622689607892,0.008257071440847141,0.6249590397175927
translation,0.25,power_design-c9a8b38dbdc0,power_design,B,100,100,100,0.1891780110199203,0.13571249843351343,0.08719177925934243,0.15960301440749575,0.2327250376510013,0.01630294288749856,0.6005645376366682
translation,0.25,power_design-c9a8b38dbdc0,power_design,pooled,100,100,100,0.18850821356487085,0.13976237936556923,0.0818494626372747,0.151594603310253,0.23317468127879337,0.005099658771736182,0.6103681567163428
translation,0.25,power_design-d99fa7b97a66,power_design,A,100,100,100,0.05992989279162906,0.03139611793186197,0.03512390988302877,0.05463460920421187,0.0833650473900586,0.004609744474136923,0.1424842927970319
translation,0.25,power_design-d99fa7b97a66,power_design,B,100,100,100,0.06041431051818837,0.030387499314990598,0.038151599656835275,0.05573348558165381,0.08419480669837115,0.006755938350747892,0.13387196541801194
translation,0.25,power_design-d99fa7b97a66,power_design,pooled,100,100,100,0.06008521403015863,0.030663259318247323,0.037731782814645204,0.05492638106776515,0.08506251936187098,0.007106507228006043,0.13817039974844614
translation,0.25,power_primary-1c7a9e8b2769,power_primary,A,100,100,100,0.05963817108274709,0.03184394866304514,0.032944900742927524,0.055989938042782045,0.08523577489550842,0.008649836230124719,0.14213164701871855
translation,0.25,power_primary-1c7a9e8b2769,power_primary,B,100,100,100,0.05918124466213127,0.030912143588169644,0.0335621928820775,0.05697129429327735,0.08114771650776807,0.004720371977852522,0.14256183468493688
translation,0.25,power_primary-1c7a9e8b2769,power_primary,pooled,100,100,100,0.059051528800797615,0.031134899231444597,0.03298328901810561,0.055817884789833155,0.08349466994439261,0.0022517635295332683,0.14269862426528435
translation,0.5,power_design-0f701276217d,power_design,A,100,100,100,0.21600398963010278,0.15723943014015265,0.10117726996522168,0.17431163064977578,0.25976879359213045,0.019863695808149062,0.6314598734067766
translation,0.5,power_design-0f701276217d,power_design,B,100,100,100,0.201584201668356,0.15567504883979197,0.08700428956731635,0.14774858093551327,0.24797783421659547,0.035868134202523105,0.5920313925401914
translation,0.5,power_design-0f701276217d,power_design,pooled,100,100,100,0.20549639552538757,0.15830285114214437,0.08164774828082055,0.159918271170497,0.24513985469038205,0.019853261901390418,0.6296881289047016
translation,0.5,power_design-392a6cc97a97,power_design,A,100,100,100,0.060594809114799766,0.03155822928985798,0.03555884132268079,0.05513078368709884,0.08508935499823521,0.004622215673936003,0.14100736054017632
