trajectory_mode,effect_size,cell_id,phase,checkpoint,scope,measurement_space,statistic,n_replicates,n_available,n_unavailable,mean,sd,median
none,0.0,power_primary-d74045b65506,power_primary,population_standardized,expression,standardized_feature,angle,500,500,0,6.468471160674194e-07,8.329855962318572e-07,0.0
none,0.0,power_primary-d74045b65506,power_primary,population_standardized,expression,standardized_feature,delta,500,500,0,0.0,0.0,0.0
none,0.0,power_primary-d74045b65506,power_primary,population_standardized,expression,standardized_feature,path_length[A],500,500,0,32.96644730373285,1.4835658358060002,33.0446741742487
none,0.0,power_primary-d74045b65506,power_primary,population_standardized,expression,standardized_feature,path_length[B],500,500,0,32.96644730373285,1.4835658358060002,33.0446741742487
none,0.0,power_primary-d74045b65506,power_primary,population_standardized,expression,standardized_feature,shape,500,500,0,9.298797081400558e-16,3.651905435162005e-16,8.634093797337832e-16
none,0.0,power_primary-d74045b65506,power_primary,population_standardized,joint,standardized_feature,angle,500,500,0,6.988022948280821e-07,8.715870705407307e-07,0.0
none,0.0,power_primary-d74045b65506,power_primary,population_standardized,joint,standardized_feature,delta,500,500,0,0.0,0.0,0.0
none,0.0,power_primary-d74045b65506,power_primary,population_standardized,joint,standardized_feature,path_length[A],500,500,0,68.32361431676122,2.7202805312999945,68.47979761602534
none,0.0,power_primary-d74045b65506,power_primary,population_standardized,joint,standardized_feature,path_length[B],500,500,0,68.32361431676122,2.7202805312999945,68.47979761602534
none,0.0,power_primary-d74045b65506,power_primary,population_standardized,joint,standardized_feature,shape,500,500,0,1.1268603709268943e-15,3.501165181156862e-16,1.067269790837295e-15
none,0.0,power_primary-d74045b65506,power_primary,population_standardized,methylation,standardized_feature,angle,500,500,0,7.073926519855718e-07,8.805196904091347e-07,0.0
none,0.0,power_primary-d74045b65506,power_primary,population_standardized,methylation,standardized_feature,delta,500,500,0,0.0,0.0,0.0
none,0.0,power_primary-d74045b65506,power_primary,population_standardized,methylation,standardized_feature,path_length[A],500,500,0,43.2243215952697,1.7568142800126165,43.172590352556966
none,0.0,power_primary-d74045b65506,power_primary,population_standardized,methylation,standardized_feature,path_length[B],500,500,0,43.2243215952697,1.7568142800126165,43.172590352556966
none,0.0,power_primary-d74045b65506,power_primary,population_standardized,methylation,standardized_feature,shape,500,500,0,9.97288246593816e-16,3.425660267546535e-16,9.363353117229963e-16
none,0.0,power_primary-d74045b65506,power_primary,population_standardized,proteomics,standardized_feature,angle,500,500,0,7.60395977925276e-07,8.472380214609188e-07,0.0
none,0.0,power_primary-d74045b65506,power_primary,population_standardized,proteomics,standardized_feature,delta,500,500,0,0.0,0.0,0.0
none,0.0,power_primary-d74045b65506,power_primary,population_standardized,proteomics,standardized_feature,path_length[A],500,500,0,41.33123336317876,2.0256398395172086,41.36247438979745
none,0.0,power_primary-d74045b65506,power_primary,population_standardized,proteomics,standardized_feature,path_length[B],500,500,0,41.33123336317876,2.0256398395172086,41.36247438979745
none,0.0,power_primary-d74045b65506,power_primary,population_standardized,proteomics,standardized_feature,shape,500,500,0,9.822198160072506e-16,3.6080700243972007e-16,9.110053705969463e-16
none,0.0,power_primary-d74045b65506,power_primary,observed_standardized,expression,standardized_feature,angle,500,500,0,13.228874724647618,25.721041957504934,7.906912773358696
none,0.0,power_primary-d74045b65506,power_primary,observed_standardized,expression,standardized_feature,delta,500,500,0,0.15256746372147356,0.11570534025610135,0.13271284764242353
none,0.0,power_primary-d74045b65506,power_primary,observed_standardized,expression,standardized_feature,path_length[A],500,500,0,33.122093779779796,1.4708445661474971,33.20498475791092
none,0.0,power_primary-d74045b65506,power_primary,observed_standardized,expression,standardized_feature,path_length[B],500,500,0,33.10480200644324,1.475426713023482,33.18718971055168
none,0.0,power_primary-d74045b65506,power_primary,observed_standardized,expression,standardized_feature,shape,500,500,0,0.010910285875605044,0.003720239459514944,0.010699122227227242
none,0.0,power_primary-d74045b65506,power_primary,observed_standardized,joint,standardized_feature,angle,500,500,0,13.017589389924627,25.447434458509296,8.269780831923068
none,0.0,power_primary-d74045b65506,power_primary,observed_standardized,joint,standardized_feature,delta,500,500,0,0.17235571666760882,0.1415195353271166,0.14338692943076126
none,0.0,power_primary-d74045b65506,power_primary,observed_standardized,joint,standardized_feature,path_length[A],500,500,0,68.69626778617018,2.6926615791353057,68.79460327761669
none,0.0,power_primary-d74045b65506,power_primary,observed_standardized,joint,standardized_feature,path_length[B],500,500,0,68.70471838016029,2.7011167778008947,68.80983512917024
none,0.0,power_primary-d74045b65506,power_primary,observed_standardized,joint,standardized_feature,shape,500,500,0,0.006148154199674961,0.0024753028376838,0.00582808172281066
none,0.0,power_primary-d74045b65506,power_primary,observed_standardized,methylation,standardized_feature,angle,500,500,0,18.750324784222784,27.760275764471093,11.382548664901373
none,0.0,power_primary-d74045b65506,power_primary,observed_standardized,methylation,standardized_feature,delta,500,500,0,0.2223412546001518,0.19293450232364667,0.16675389164635845
none,0.0,power_primary-d74045b65506,power_primary,observed_standardized,methylation,standardized_feature,path_length[A],500,500,0,43.58895685281343,1.743737100892463,43.5571809113183
none,0.0,power_primary-d74045b65506,power_primary,observed_standardized,methylation,standardized_feature,path_length[B],500,500,0,43.60551419105258,1.7531984899292123,43.585601350972965
none,0.0,power_primary-d74045b65506,power_primary,observed_standardized,methylation,standardized_feature,shape,500,500,0,0.012097471212178294,0.005568795330796355,0.01118237819208897
none,0.0,power_primary-d74045b65506,power_primary,observed_standardized,proteomics,standardized_feature,angle,500,500,0,8.744277020339952,18.64012417197597,6.240787271987003
none,0.0,power_primary-d74045b65506,power_primary,observed_standardized,proteomics,standardized_feature,delta,500,500,0,0.12068259472195546,0.09069701477612624,0.10312647804323305
none,0.0,power_primary-d74045b65506,power_primary,observed_standardized,proteomics,standardized_feature,path_length[A],500,500,0,41.44074354138149,2.013298133093782,41.51251442025993
none,0.0,power_primary-d74045b65506,power_primary,observed_standardized,proteomics,standardized_feature,path_length[B],500,500,0,41.45114218135811,2.0144344339990714,41.49046983258094
none,0.0,power_primary-d74045b65506,power_primary,observed_standardized,proteomics,standardized_feature,shape,500,500,0,0.006657437128326097,0.0022383537982437352,0.006397389984171864
none,0.0,power_primary-d74045b65506,power_primary,pls_latent,joint,pls_latent,angle,500,500,0,6.6985148176083795,24.909438993192545,2.2071255665966274
none,0.0,power_primary-d74045b65506,power_primary,pls_latent,joint,pls_latent,delta,500,500,0,0.17197508827285857,0.1407070683185614,0.1421951625154989
none,0.0,power_primary-d74045b65506,power_primary,pls_latent,joint,pls_latent,path_length[A],500,500,0,67.46107466904392,4.3755433854946535,68.22143327312472
none,0.0,power_primary-d74045b65506,power_primary,pls_latent,joint,pls_latent,path_length[B],500,500,0,67.47109784814542,4.396017198849402,68.26740702211879
none,0.0,power_primary-d74045b65506,power_primary,pls_latent,joint,pls_latent,shape,500,500,0,0.006168567652528777,0.0025451187468799818,0.005775639993606927
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_native,expression,native_omic_units,angle,500,500,0,6.758775286353384e-07,8.335645630919785e-07,0.0
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_native,expression,native_omic_units,delta,500,500,0,0.0,0.0,0.0
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_native,expression,native_omic_units,path_length[A],500,500,0,38.19800162457615,1.6051937372355294,38.236752282308615
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_native,expression,native_omic_units,path_length[B],500,500,0,38.19800162457615,1.6051937372355294,38.236752282308615
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_native,expression,native_omic_units,shape,500,500,0,1.1698557959719214e-15,3.774179187660691e-16,1.0754384912420657e-15
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_native,methylation,native_omic_units,angle,500,500,0,6.442946787209793e-07,8.401975059625643e-07,0.0
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_native,methylation,native_omic_units,delta,500,500,0,0.0,0.0,0.0
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_native,methylation,native_omic_units,path_length[A],500,500,0,48.765014158105366,1.9095997097614372,48.82455855012434
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_native,methylation,native_omic_units,path_length[B],500,500,0,48.765014158105366,1.9095997097614372,48.82455855012434
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_native,methylation,native_omic_units,shape,500,500,0,1.5180730060335526e-15,3.7168881437616406e-16,1.465672132269263e-15
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_native,proteomics,native_omic_units,angle,500,500,0,6.591091583903242e-07,8.382436926796448e-07,0.0
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_native,proteomics,native_omic_units,delta,500,500,0,0.0,0.0,0.0
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_native,proteomics,native_omic_units,path_length[A],500,500,0,42.28433777066016,1.9187549927242855,42.361813365157055
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_native,proteomics,native_omic_units,path_length[B],500,500,0,42.28433777066016,1.9187549927242855,42.361813365157055
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_native,proteomics,native_omic_units,shape,500,500,0,1.2548139951915566e-15,3.7137307197062355e-16,1.15934074729923e-15
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_standardized,expression,standardized_feature,angle,500,500,0,6.714755629883098e-07,8.248162477163165e-07,0.0
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_standardized,expression,standardized_feature,delta,500,500,0,0.0,0.0,0.0
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_standardized,expression,standardized_feature,path_length[A],500,500,0,33.070926613329,1.433575102976414,33.07435871900356
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_standardized,expression,standardized_feature,path_length[B],500,500,0,33.070926613329,1.433575102976414,33.07435871900356
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_standardized,expression,standardized_feature,shape,500,500,0,9.239416509642833e-16,3.545849098389504e-16,8.614169983718292e-16
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_standardized,joint,standardized_feature,angle,500,500,0,6.948200362367272e-07,8.680660483487116e-07,0.0
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_standardized,joint,standardized_feature,delta,500,500,0,0.0,0.0,0.0
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_standardized,joint,standardized_feature,path_length[A],500,500,0,68.53170724289276,2.5850223064806768,68.52861104726168
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_standardized,joint,standardized_feature,path_length[B],500,500,0,68.53170724289276,2.5850223064806768,68.52861104726168
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_standardized,joint,standardized_feature,shape,500,500,0,1.128768299287522e-15,3.308333355998887e-16,1.0728247560909772e-15
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_standardized,methylation,standardized_feature,angle,500,500,0,6.488324568799062e-07,8.073700583381734e-07,0.0
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_standardized,methylation,standardized_feature,delta,500,500,0,0.0,0.0,0.0
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_standardized,methylation,standardized_feature,path_length[A],500,500,0,43.421605102271016,1.7419791720140922,43.424159363876655
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_standardized,methylation,standardized_feature,path_length[B],500,500,0,43.421605102271016,1.7419791720140922,43.424159363876655
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_standardized,methylation,standardized_feature,shape,500,500,0,1.0064800901559642e-15,3.8944814283219937e-16,9.438927705827528e-16
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_standardized,proteomics,standardized_feature,angle,500,500,0,6.537871355317289e-07,8.275388132743921e-07,0.0
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_standardized,proteomics,standardized_feature,delta,500,500,0,0.0,0.0,0.0
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_standardized,proteomics,standardized_feature,path_length[A],500,500,0,41.382784293778386,1.9213281706188199,41.43588861377647
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_standardized,proteomics,standardized_feature,path_length[B],500,500,0,41.382784293778386,1.9213281706188199,41.43588861377647
none,,type_i_baseline-c9b8da02420a,type_i_baseline,population_standardized,proteomics,standardized_feature,shape,500,500,0,9.924083371506395e-16,4.4244095498412395e-16,9.077742552780283e-16
none,,type_i_baseline-c9b8da02420a,type_i_baseline,observed_standardized,expression,standardized_feature,angle,500,500,0,15.09180113844259,29.44150283515007,8.112924233106117
none,,type_i_baseline-c9b8da02420a,type_i_baseline,observed_standardized,expression,standardized_feature,delta,500,500,0,0.15237753332164516,0.11789134560055241,0.12985574767624541
none,,type_i_baseline-c9b8da02420a,type_i_baseline,observed_standardized,expression,standardized_feature,path_length[A],500,500,0,33.20507316516035,1.4259410215905994,33.2111159168224
none,,type_i_baseline-c9b8da02420a,type_i_baseline,observed_standardized,expression,standardized_feature,path_length[B],500,500,0,33.21211793331977,1.4242945867873467,33.207863620254514
none,,type_i_baseline-c9b8da02420a,type_i_baseline,observed_standardized,expression,standardized_feature,shape,500,500,0,0.010800237743017615,0.003508302672349143,0.010570845565075702
none,,type_i_baseline-c9b8da02420a,type_i_baseline,observed_standardized,joint,standardized_feature,angle,500,500,0,11.42991534820135,18.540758102765764,8.325599841915379
none,,type_i_baseline-c9b8da02420a,type_i_baseline,observed_standardized,joint,standardized_feature,delta,500,500,0,0.1762922766592149,0.1457664833596537,0.1422965322672738
none,,type_i_baseline-c9b8da02420a,type_i_baseline,observed_standardized,joint,standardized_feature,path_length[A],500,500,0,68.90405709413484,2.564837846726038,68.89154015969405
none,,type_i_baseline-c9b8da02420a,type_i_baseline,observed_standardized,joint,standardized_feature,path_length[B],500,500,0,68.89944719542865,2.55269912321553,68.85160666248828
none,,type_i_baseline-c9b8da02420a,type_i_baseline,observed_standardized,joint,standardized_feature,shape,500,500,0,0.0061128292819224855,0.002587960983131729,0.005604723297484347
none,,type_i_baseline-c9b8da02420a,type_i_baseline,observed_standardized,methylation,standardized_feature,angle,500,500,0,22.126937296979353,35.501047782130016,11.114333163465878
none,,type_i_baseline-c9b8da02420a,type_i_baseline,observed_standardized,methylation,standardized_feature,delta,500,500,0,0.22264199157735137,0.20019556035270916,0.1790950679082357
none,,type_i_baseline-c9b8da02420a,type_i_baseline,observed_standardized,methylation,standardized_feature,path_length[A],500,500,0,43.79726336647677,1.7173412308790241,43.87293148446915
none,,type_i_baseline-c9b8da02420a,type_i_baseline,observed_standardized,methylation,standardized_feature,path_length[B],500,500,0,43.789476443763775,1.7158815727201822,43.79604133005648
none,,type_i_baseline-c9b8da02420a,type_i_baseline,observed_standardized,methylation,standardized_feature,shape,500,500,0,0.012125495637505946,0.006206064938576012,0.010999690457148336
none,,type_i_baseline-c9b8da02420a,type_i_baseline,observed_standardized,proteomics,standardized_feature,angle,500,500,0,10.581576030783275,24.79407338018481,6.188758532951998
none,,type_i_baseline-c9b8da02420a,type_i_baseline,observed_standardized,proteomics,standardized_feature,delta,500,500,0,0.12779511441848457,0.09154250401305536,0.1116933393253774
none,,type_i_baseline-c9b8da02420a,type_i_baseline,observed_standardized,proteomics,standardized_feature,path_length[A],500,500,0,41.49754492607642,1.9166028927757766,41.54014175172183
none,,type_i_baseline-c9b8da02420a,type_i_baseline,observed_standardized,proteomics,standardized_feature,path_length[B],500,500,0,41.4923859160887,1.9026911947736767,41.50347532725564
none,,type_i_baseline-c9b8da02420a,type_i_baseline,observed_standardized,proteomics,standardized_feature,shape,500,500,0,0.006501451705372488,0.0021234235252965586,0.006304149063712896
none,,type_i_baseline-c9b8da02420a,type_i_baseline,pls_latent,joint,pls_latent,angle,500,500,0,6.0710185234769884,20.824410950178113,2.3008054443894794
none,,type_i_baseline-c9b8da02420a,type_i_baseline,pls_latent,joint,pls_latent,delta,500,500,0,0.17529719046498815,0.14683034431574554,0.1410650641549509
none,,type_i_baseline-c9b8da02420a,type_i_baseline,pls_latent,joint,pls_latent,path_length[A],500,500,0,67.49270438264763,4.812593037297649,68.35474745313441
none,,type_i_baseline-c9b8da02420a,type_i_baseline,pls_latent,joint,pls_latent,path_length[B],500,500,0,67.48619335103916,4.802663862182865,68.30503425372927
none,,type_i_baseline-c9b8da02420a,type_i_baseline,pls_latent,joint,pls_latent,shape,500,500,0,0.0062431360077818175,0.0026595813832892955,0.005757076584734662
orientation,0.25,power_primary-c54af648857f,power_primary,population_native,expression,native_omic_units,angle,500,500,0,63.59190077824885,31.46793756136831,49.00933843370059
orientation,0.25,power_primary-c54af648857f,power_primary,population_native,expression,native_omic_units,delta,500,500,0,0.9691143051600537,0.7557661848929091,0.7601038001540594
orientation,0.25,power_primary-c54af648857f,power_primary,population_native,expression,native_omic_units,path_length[A],500,500,0,38.094006672512265,1.6683249866275307,38.094869042197594
orientation,0.25,power_primary-c54af648857f,power_primary,population_native,expression,native_omic_units,path_length[B],500,500,0,38.151851376759915,1.633953620603006,38.16528909931223
orientation,0.25,power_primary-c54af648857f,power_primary,population_native,expression,native_omic_units,shape,500,500,0,0.06111200146024885,0.020560856845983456,0.059272951718339295
orientation,0.25,power_primary-c54af648857f,power_primary,population_native,methylation,native_omic_units,angle,500,500,0,41.57927035307212,6.895786042204778,41.24324193513179
orientation,0.25,power_primary-c54af648857f,power_primary,population_native,methylation,native_omic_units,delta,500,500,0,0.0,0.0,0.0
orientation,0.25,power_primary-c54af648857f,power_primary,population_native,methylation,native_omic_units,path_length[A],500,500,0,48.58839642612972,1.9416903512447894,48.61219576003766
orientation,0.25,power_primary-c54af648857f,power_primary,population_native,methylation,native_omic_units,path_length[B],500,500,0,48.58839642612972,1.9416903512447894,48.61219576003766
orientation,0.25,power_primary-c54af648857f,power_primary,population_native,methylation,native_omic_units,shape,500,500,0,1.5480861301291913e-15,3.5065317122313515e-16,1.490156731439804e-15
orientation,0.25,power_primary-c54af648857f,power_primary,population_native,proteomics,native_omic_units,angle,500,500,0,61.728683921109656,30.159592021682723,48.22291536282037
orientation,0.25,power_primary-c54af648857f,power_primary,population_native,proteomics,native_omic_units,delta,500,500,0,1.1753881864614981,0.9462661258197562,0.9478329043443168
orientation,0.25,power_primary-c54af648857f,power_primary,population_native,proteomics,native_omic_units,path_length[A],500,500,0,42.224188356396326,2.045071257278377,42.27713074439798
orientation,0.25,power_primary-c54af648857f,power_primary,population_native,proteomics,native_omic_units,path_length[B],500,500,0,42.28379606618602,1.9660649801284806,42.40397439750065
orientation,0.25,power_primary-c54af648857f,power_primary,population_native,proteomics,native_omic_units,shape,500,500,0,0.06699189463375396,0.022015819085784635,0.06481198180594935
orientation,0.25,power_primary-c54af648857f,power_primary,population_standardized,expression,standardized_feature,angle,500,500,0,67.3340503771002,29.563289884038905,54.29024317483878
orientation,0.25,power_primary-c54af648857f,power_primary,population_standardized,expression,standardized_feature,delta,500,500,0,1.118484833136865,0.8534784629892943,0.9290767286296031
orientation,0.25,power_primary-c54af648857f,power_primary,population_standardized,expression,standardized_feature,path_length[A],500,500,0,33.740856513899345,1.5427065654555114,33.82298832004951
orientation,0.25,power_primary-c54af648857f,power_primary,population_standardized,expression,standardized_feature,path_length[B],500,500,0,33.83068244274492,1.513793444497311,33.8685263318804
orientation,0.25,power_primary-c54af648857f,power_primary,population_standardized,expression,standardized_feature,shape,500,500,0,0.06649727580125367,0.022057235401021214,0.06599487822676123
orientation,0.25,power_primary-c54af648857f,power_primary,population_standardized,joint,standardized_feature,angle,500,500,0,63.50135248061986,27.835296154005846,51.33671893763676
orientation,0.25,power_primary-c54af648857f,power_primary,population_standardized,joint,standardized_feature,delta,500,500,0,1.534668879156568,1.2059973045326569,1.2480623784288838
orientation,0.25,power_primary-c54af648857f,power_primary,population_standardized,joint,standardized_feature,path_length[A],500,500,0,70.7075075842536,2.82336008825474,70.88315708390664
orientation,0.25,power_primary-c54af648857f,power_primary,population_standardized,joint,standardized_feature,path_length[B],500,500,0,70.83818658860575,2.800101266615795,70.94710099285018
orientation,0.25,power_primary-c54af648857f,power_primary,population_standardized,joint,standardized_feature,shape,500,500,0,0.0420281517781203,0.014216902390977918,0.04121787263982413
orientation,0.25,power_primary-c54af648857f,power_primary,population_standardized,methylation,standardized_feature,angle,500,500,0,52.51641998380615,18.87045154384947,48.06465871913029
orientation,0.25,power_primary-c54af648857f,power_primary,population_standardized,methylation,standardized_feature,delta,500,500,0,0.42707758970680926,0.32020038774490167,0.35485198840443744
orientation,0.25,power_primary-c54af648857f,power_primary,population_standardized,methylation,standardized_feature,path_length[A],500,500,0,45.050841272834674,1.8650166496603577,44.974203881174844
orientation,0.25,power_primary-c54af648857f,power_primary,population_standardized,methylation,standardized_feature,path_length[B],500,500,0,45.075026352168415,1.8510996093688545,45.10949338153364
orientation,0.25,power_primary-c54af648857f,power_primary,population_standardized,methylation,standardized_feature,shape,500,500,0,0.014638939785637949,0.005678735652642017,0.013887736085984693
orientation,0.25,power_primary-c54af648857f,power_primary,population_standardized,proteomics,standardized_feature,angle,500,500,0,67.02168655088656,27.65688369013658,55.03908004687891
orientation,0.25,power_primary-c54af648857f,power_primary,population_standardized,proteomics,standardized_feature,delta,500,500,0,1.7039436608650873,1.2973140850969558,1.3992730717393194
orientation,0.25,power_primary-c54af648857f,power_primary,population_standardized,proteomics,standardized_feature,path_length[A],500,500,0,42.73107546373356,2.1396798672303374,42.82430568390605
orientation,0.25,power_primary-c54af648857f,power_primary,population_standardized,proteomics,standardized_feature,path_length[B],500,500,0,42.854841415537386,2.111530411965103,42.99739054330732
orientation,0.25,power_primary-c54af648857f,power_primary,population_standardized,proteomics,standardized_feature,shape,500,500,0,0.07552629412496781,0.025315270568115084,0.07208408497191057
orientation,0.25,power_primary-c54af648857f,power_primary,observed_standardized,expression,standardized_feature,angle,500,500,0,68.13748719790846,29.532816587515896,54.098861330750935
orientation,0.25,power_primary-c54af648857f,power_primary,observed_standardized,expression,standardized_feature,delta,500,500,0,1.1167939344941482,0.8761916293664703,0.9119219737045832
orientation,0.25,power_primary-c54af648857f,power_primary,observed_standardized,expression,standardized_feature,path_length[A],500,500,0,33.869608177843524,1.5367406603308762,33.94456742227692
orientation,0.25,power_primary-c54af648857f,power_primary,observed_standardized,expression,standardized_feature,path_length[B],500,500,0,33.95248899771436,1.505662420089857,33.93181424117885
orientation,0.25,power_primary-c54af648857f,power_primary,observed_standardized,expression,standardized_feature,shape,500,500,0,0.06667486280604273,0.021790648743194106,0.06553169974827244
orientation,0.25,power_primary-c54af648857f,power_primary,observed_standardized,joint,standardized_feature,angle,500,500,0,63.802057110443364,27.465467599476433,51.68904849717481
orientation,0.25,power_primary-c54af648857f,power_primary,observed_standardized,joint,standardized_feature,delta,500,500,0,1.5436221948821967,1.189326191799523,1.272517596060979
orientation,0.25,power_primary-c54af648857f,power_primary,observed_standardized,joint,standardized_feature,path_length[A],500,500,0,71.04390748178405,2.797494312562434,71.18182417515564
orientation,0.25,power_primary-c54af648857f,power_primary,observed_standardized,joint,standardized_feature,path_length[B],500,500,0,71.16505283877231,2.7697353703318086,71.22469556814048
orientation,0.25,power_primary-c54af648857f,power_primary,observed_standardized,joint,standardized_feature,shape,500,500,0,0.04211009854334728,0.014359068754320265,0.04134359012161205
orientation,0.25,power_primary-c54af648857f,power_primary,observed_standardized,methylation,standardized_feature,angle,500,500,0,53.80399562523126,18.33461433821155,49.08977044517151
orientation,0.25,power_primary-c54af648857f,power_primary,observed_standardized,methylation,standardized_feature,delta,500,500,0,0.48363488673113525,0.35561229046158815,0.4286100598521898
orientation,0.25,power_primary-c54af648857f,power_primary,observed_standardized,methylation,standardized_feature,path_length[A],500,500,0,45.38902862203535,1.8503498534648422,45.32166123429309
orientation,0.25,power_primary-c54af648857f,power_primary,observed_standardized,methylation,standardized_feature,path_length[B],500,500,0,45.40824698518194,1.8327741217690345,45.46899658149033
orientation,0.25,power_primary-c54af648857f,power_primary,observed_standardized,methylation,standardized_feature,shape,500,500,0,0.018549905479436562,0.006981558183251646,0.017888255621603868
orientation,0.25,power_primary-c54af648857f,power_primary,observed_standardized,proteomics,standardized_feature,angle,500,500,0,67.36821031436804,27.59252542703232,55.49693757807499
orientation,0.25,power_primary-c54af648857f,power_primary,observed_standardized,proteomics,standardized_feature,delta,500,500,0,1.707748811081873,1.293436318871094,1.3910431469534892
orientation,0.25,power_primary-c54af648857f,power_primary,observed_standardized,proteomics,standardized_feature,path_length[A],500,500,0,42.82904463587871,2.1243535666127347,42.94004568952417
orientation,0.25,power_primary-c54af648857f,power_primary,observed_standardized,proteomics,standardized_feature,path_length[B],500,500,0,42.947652896466515,2.0993265820748044,43.107482035105974
orientation,0.25,power_primary-c54af648857f,power_primary,observed_standardized,proteomics,standardized_feature,shape,500,500,0,0.07547220937090694,0.025535860069719054,0.07200685943870225
orientation,0.25,power_primary-c54af648857f,power_primary,pls_latent,joint,pls_latent,angle,500,500,0,41.68162621902306,46.31722887072121,21.832107956832424
orientation,0.25,power_primary-c54af648857f,power_primary,pls_latent,joint,pls_latent,delta,500,500,0,1.6582918449105006,1.2768574070136802,1.355381837937209
orientation,0.25,power_primary-c54af648857f,power_primary,pls_latent,joint,pls_latent,path_length[A],500,500,0,64.5011772028587,3.769985248199437,64.97483001922313
orientation,0.25,power_primary-c54af648857f,power_primary,pls_latent,joint,pls_latent,path_length[B],500,500,0,64.61148637982659,3.6617822062344065,65.04399962984363
orientation,0.25,power_primary-c54af648857f,power_primary,pls_latent,joint,pls_latent,shape,500,500,0,0.050416101258454055,0.017306563553298085,0.04948275427425304
orientation,0.5,power_primary-5e2c6d914647,power_primary,population_native,expression,native_omic_units,angle,500,500,0,75.7808453726245,18.84773885813922,68.4139687947087
orientation,0.5,power_primary-5e2c6d914647,power_primary,population_native,expression,native_omic_units,delta,500,500,0,1.324403536162275,0.9441142906030721,1.1471261579239496
orientation,0.5,power_primary-5e2c6d914647,power_primary,population_native,expression,native_omic_units,path_length[A],500,500,0,38.094006672512265,1.6683249866275307,38.094869042197594
orientation,0.5,power_primary-5e2c6d914647,power_primary,population_native,expression,native_omic_units,path_length[B],500,500,0,38.102914366283564,1.6665884543399943,38.15292759939704
orientation,0.5,power_primary-5e2c6d914647,power_primary,population_native,expression,native_omic_units,shape,500,500,0,0.07702522955507254,0.025497228862873533,0.07429187507396082
orientation,0.5,power_primary-5e2c6d914647,power_primary,population_native,methylation,native_omic_units,angle,500,500,0,60.11823234495226,3.6001918225691374,60.08733483088017
orientation,0.5,power_primary-5e2c6d914647,power_primary,population_native,methylation,native_omic_units,delta,500,500,0,0.0,0.0,0.0
orientation,0.5,power_primary-5e2c6d914647,power_primary,population_native,methylation,native_omic_units,path_length[A],500,500,0,48.58839642612972,1.9416903512447894,48.61219576003766
orientation,0.5,power_primary-5e2c6d914647,power_primary,population_native,methylation,native_omic_units,path_length[B],500,500,0,48.58839642612972,1.9416903512447894,48.61219576003766
orientation,0.5,power_primary-5e2c6d914647,power_primary,population_native,methylation,native_omic_units,shape,500,500,0,1.5808690456735387e-15,4.4699711980295585e-16,1.4920956946801557e-15
orientation,0.5,power_primary-5e2c6d914647,power_primary,population_native,proteomics,native_omic_units,angle,500,500,0,75.98055746465224,18.954153986437028,68.57243296822217
orientation,0.5,power_primary-5e2c6d914647,power_primary,population_native,proteomics,native_omic_units,delta,500,500,0,1.6108454372539611,1.1937583277668506,1.3660311658997522
orientation,0.5,power_primary-5e2c6d914647,power_primary,population_native,proteomics,native_omic_units,path_length[A],500,500,0,42.224188356396326,2.045071257278377,42.27713074439798
orientation,0.5,power_primary-5e2c6d914647,power_primary,population_native,proteomics,native_omic_units,path_length[B],500,500,0,42.177238628153326,2.0016638747266127,42.0168120888185
