trajectory_mode,effect_size,cell_id,phase,checkpoint,scope,measurement_space,statistic,n_replicates,n_available,n_unavailable,mean,sd,median
magnitude,0.25,power_primary-4788df693b86,power_primary,population_standardized,proteomics,standardized_feature,path_length[B],100,100,0,48.06371176700649,1.737029650306716,47.99349508537546
magnitude,0.25,power_primary-4788df693b86,power_primary,population_standardized,proteomics,standardized_feature,shape,100,100,0,1.1502296098503087e-15,2.892412346343841e-16,1.1107980186993502e-15
magnitude,0.25,power_primary-4788df693b86,power_primary,observed_standardized,expression,standardized_feature,angle,100,100,0,25.367810871420865,33.72909369663263,13.822466224475448
magnitude,0.25,power_primary-4788df693b86,power_primary,observed_standardized,expression,standardized_feature,delta,100,100,0,0.33006299710615317,0.25612505822886483,0.29299217538535416
magnitude,0.25,power_primary-4788df693b86,power_primary,observed_standardized,expression,standardized_feature,path_length[A],100,100,0,38.863375290077926,1.2647172352596519,38.81305346581989
magnitude,0.25,power_primary-4788df693b86,power_primary,observed_standardized,expression,standardized_feature,path_length[B],100,100,0,38.82228463011491,1.2630565747637401,38.857268022384346
magnitude,0.25,power_primary-4788df693b86,power_primary,observed_standardized,expression,standardized_feature,shape,100,100,0,0.01889412159010091,0.005687448596133878,0.018337495999296564
magnitude,0.25,power_primary-4788df693b86,power_primary,observed_standardized,joint,standardized_feature,angle,100,100,0,27.380003032123497,37.75564770887246,15.242137538857676
magnitude,0.25,power_primary-4788df693b86,power_primary,observed_standardized,joint,standardized_feature,delta,100,100,0,8.954202564892864,0.5328392556597242,8.942994718250858
magnitude,0.25,power_primary-4788df693b86,power_primary,observed_standardized,joint,standardized_feature,path_length[A],100,100,0,81.90003179600761,2.2674959692949153,81.94594874329609
magnitude,0.25,power_primary-4788df693b86,power_primary,observed_standardized,joint,standardized_feature,path_length[B],100,100,0,90.85423436090053,2.335072552929461,90.95235395907653
magnitude,0.25,power_primary-4788df693b86,power_primary,observed_standardized,joint,standardized_feature,shape,100,100,0,0.011903084388726446,0.004146223785269028,0.01138046876915498
magnitude,0.25,power_primary-4788df693b86,power_primary,observed_standardized,methylation,standardized_feature,angle,100,100,0,36.42178183237904,46.54965890139781,17.261280273711108
magnitude,0.25,power_primary-4788df693b86,power_primary,observed_standardized,methylation,standardized_feature,delta,100,100,0,12.933906055508793,0.6160164155549047,12.95594682006032
magnitude,0.25,power_primary-4788df693b86,power_primary,observed_standardized,methylation,standardized_feature,path_length[A],100,100,0,53.4200635123774,1.5765772410317156,53.56066041987507
magnitude,0.25,power_primary-4788df693b86,power_primary,observed_standardized,methylation,standardized_feature,path_length[B],100,100,0,66.35396956788618,1.8306036498235114,66.49196608147713
magnitude,0.25,power_primary-4788df693b86,power_primary,observed_standardized,methylation,standardized_feature,shape,100,100,0,0.0168758423660736,0.00816445668279428,0.015278007839916013
magnitude,0.25,power_primary-4788df693b86,power_primary,observed_standardized,proteomics,standardized_feature,angle,100,100,0,12.221236691476081,16.33057676078894,9.72447607827699
magnitude,0.25,power_primary-4788df693b86,power_primary,observed_standardized,proteomics,standardized_feature,delta,100,100,0,0.2542728105471406,0.20100403721403864,0.22472842032339813
magnitude,0.25,power_primary-4788df693b86,power_primary,observed_standardized,proteomics,standardized_feature,path_length[A],100,100,0,48.360738024627636,1.7140849509075438,48.3843799703202
magnitude,0.25,power_primary-4788df693b86,power_primary,observed_standardized,proteomics,standardized_feature,path_length[B],100,100,0,48.35970627647447,1.7022807032835316,48.197927156046276
magnitude,0.25,power_primary-4788df693b86,power_primary,observed_standardized,proteomics,standardized_feature,shape,100,100,0,0.011134216401448451,0.0035834004887827387,0.010694939472793784
magnitude,0.25,power_primary-4788df693b86,power_primary,pls_latent,joint,pls_latent,angle,100,100,0,15.629857183015849,33.02281864129384,6.7441580141930295
magnitude,0.25,power_primary-4788df693b86,power_primary,pls_latent,joint,pls_latent,delta,100,100,0,8.710810929006346,0.8049185765602613,8.82947746999259
magnitude,0.25,power_primary-4788df693b86,power_primary,pls_latent,joint,pls_latent,path_length[A],100,100,0,78.93998158166534,6.195893564290313,80.86055597431569
magnitude,0.25,power_primary-4788df693b86,power_primary,pls_latent,joint,pls_latent,path_length[B],100,100,0,87.65079251067175,6.782938119124272,89.67763372909461
magnitude,0.25,power_primary-4788df693b86,power_primary,pls_latent,joint,pls_latent,shape,100,100,0,0.012108970529320617,0.004165849967522287,0.011790704822538889
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_native,expression,native_omic_units,angle,100,100,0,7.092459242407174e-07,8.708111011144767e-07,0.0
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_native,expression,native_omic_units,delta,100,100,0,0.0,0.0,0.0
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_native,expression,native_omic_units,path_length[A],100,100,0,44.50296170753463,1.4629041188467085,44.47395051852209
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_native,expression,native_omic_units,path_length[B],100,100,0,44.50296170753463,1.4629041188467085,44.47395051852209
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_native,expression,native_omic_units,shape,100,100,0,1.5265448535713467e-15,2.2023161931331954e-16,1.4872780220552563e-15
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_native,methylation,native_omic_units,angle,100,100,0,5.838540575148841e-07,7.393138101325866e-07,0.0
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_native,methylation,native_omic_units,delta,100,100,0,32.5725525049777,0.9534457075899859,32.56208295456216
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_native,methylation,native_omic_units,path_length[A],100,100,0,65.1451050099554,1.9068914151799745,65.12416590912433
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_native,methylation,native_omic_units,path_length[B],100,100,0,97.71765751493311,2.8603371227699603,97.68624886368649
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_native,methylation,native_omic_units,shape,100,100,0,2.195021151674348e-15,4.265359737280162e-16,2.1114752766375524e-15
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_native,proteomics,native_omic_units,angle,100,100,0,5.970063482451982e-07,8.145119009441357e-07,0.0
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_native,proteomics,native_omic_units,delta,100,100,0,0.0,0.0,0.0
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_native,proteomics,native_omic_units,path_length[A],100,100,0,49.43995775674261,1.8001531846878354,49.242355296257536
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_native,proteomics,native_omic_units,path_length[B],100,100,0,49.43995775674261,1.8001531846878354,49.242355296257536
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_native,proteomics,native_omic_units,shape,100,100,0,1.7344766628651907e-15,2.776347725724651e-16,1.6894254230106198e-15
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_standardized,expression,standardized_feature,angle,100,100,0,8.233607917796137e-07,9.593469915286944e-07,0.0
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_standardized,expression,standardized_feature,delta,100,100,0,0.0,0.0,0.0
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_standardized,expression,standardized_feature,path_length[A],100,100,0,38.47977730517176,1.2659828327559706,38.445940578096085
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_standardized,expression,standardized_feature,path_length[B],100,100,0,38.47977730517176,1.2659828327559706,38.445940578096085
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_standardized,expression,standardized_feature,shape,100,100,0,1.1246295140339256e-15,4.671641874132482e-16,1.0229427244885613e-15
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_standardized,joint,standardized_feature,angle,100,100,0,24.850033399475382,35.79172442817585,13.082560394329573
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_standardized,joint,standardized_feature,delta,100,100,0,16.65558921187414,0.6462440695060768,16.633488927611936
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_standardized,joint,standardized_feature,path_length[A],100,100,0,78.07748865493514,2.2030134333481266,78.22006594194401
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_standardized,joint,standardized_feature,path_length[B],100,100,0,94.73307786680927,2.550658678012315,94.82071128091275
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_standardized,joint,standardized_feature,shape,100,100,0,0.01286400565410215,0.003735972331654854,0.012725061948509354
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_standardized,methylation,standardized_feature,angle,100,100,0,5.409333087344255e-07,7.668026772254506e-07,0.0
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_standardized,methylation,standardized_feature,delta,100,100,0,23.984732193665096,0.7002149522538323,24.022888437830378
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_standardized,methylation,standardized_feature,path_length[A],100,100,0,47.9694643873302,1.4004299045076638,48.04577687566075
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_standardized,methylation,standardized_feature,path_length[B],100,100,0,71.95419658099529,2.100644856761496,72.06866531349112
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_standardized,methylation,standardized_feature,shape,100,100,0,1.1185525897238227e-15,3.5629461623260155e-16,1.0417569653591241e-15
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_standardized,proteomics,standardized_feature,angle,100,100,0,7.789560989845656e-07,8.52731188413493e-07,8.537736462515939e-07
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_standardized,proteomics,standardized_feature,delta,100,100,0,0.0,0.0,0.0
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_standardized,proteomics,standardized_feature,path_length[A],100,100,0,48.06371176700649,1.737029650306716,47.99349508537546
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_standardized,proteomics,standardized_feature,path_length[B],100,100,0,48.06371176700649,1.737029650306716,47.99349508537546
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,population_standardized,proteomics,standardized_feature,shape,100,100,0,1.1502296098503087e-15,2.892412346343841e-16,1.1107980186993502e-15
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,observed_standardized,expression,standardized_feature,angle,100,100,0,25.367810871420865,33.72909369663263,13.822466224475448
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,observed_standardized,expression,standardized_feature,delta,100,100,0,0.33006299710615317,0.25612505822886483,0.29299217538535416
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,observed_standardized,expression,standardized_feature,path_length[A],100,100,0,38.863375290077926,1.2647172352596519,38.81305346581989
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,observed_standardized,expression,standardized_feature,path_length[B],100,100,0,38.82228463011491,1.2630565747637401,38.857268022384346
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,observed_standardized,expression,standardized_feature,shape,100,100,0,0.01889412159010091,0.005687448596133878,0.018337495999296564
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,observed_standardized,joint,standardized_feature,angle,100,100,0,36.126407492006045,43.6206894932825,18.858693784323485
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,observed_standardized,joint,standardized_feature,delta,100,100,0,16.42565391237443,0.7138868414248788,16.486866345300726
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,observed_standardized,joint,standardized_feature,path_length[A],100,100,0,79.01048487577445,2.21599793377998,79.02027529047979
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,observed_standardized,joint,standardized_feature,path_length[B],100,100,0,95.43613878814891,2.4497330302041,95.56120281773465
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,observed_standardized,joint,standardized_feature,shape,100,100,0,0.01573611140408805,0.004884536793129632,0.015680934903886286
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,observed_standardized,methylation,standardized_feature,angle,100,100,0,36.33351533068505,45.60276208275045,17.68136701176715
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,observed_standardized,methylation,standardized_feature,delta,100,100,0,23.619690276483315,0.7995575932416061,23.58588774715353
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,observed_standardized,methylation,standardized_feature,path_length[A],100,100,0,48.87913157861222,1.4380073177774608,48.9793069845432
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,observed_standardized,methylation,standardized_feature,path_length[B],100,100,0,72.49882185509554,2.0046787834803825,72.75000158869415
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,observed_standardized,methylation,standardized_feature,shape,100,100,0,0.017473997368748318,0.008873233186855114,0.015535688943247512
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,observed_standardized,proteomics,standardized_feature,angle,100,100,0,12.221236691476081,16.33057676078894,9.72447607827699
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,observed_standardized,proteomics,standardized_feature,delta,100,100,0,0.2542728105471406,0.20100403721403864,0.22472842032339813
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,observed_standardized,proteomics,standardized_feature,path_length[A],100,100,0,48.360738024627636,1.7140849509075438,48.3843799703202
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,observed_standardized,proteomics,standardized_feature,path_length[B],100,100,0,48.35970627647447,1.7022807032835316,48.197927156046276
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,observed_standardized,proteomics,standardized_feature,shape,100,100,0,0.011134216401448451,0.0035834004887827387,0.010694939472793784
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,pls_latent,joint,pls_latent,angle,100,100,0,23.83847340996813,43.476489946089835,8.244615516334623
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,pls_latent,joint,pls_latent,delta,100,100,0,16.049143285341103,1.3490066809427983,16.34520160153118
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,pls_latent,joint,pls_latent,path_length[A],100,100,0,75.94450917631812,5.5285981612798185,77.6689229096028
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,pls_latent,joint,pls_latent,path_length[B],100,100,0,91.99365246165925,6.679828731377312,94.11303425910938
magnitude,0.5,power_primary-cdd9c329edeb,power_primary,pls_latent,joint,pls_latent,shape,100,100,0,0.01585321278888025,0.0049605472383225935,0.01594839349998959
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_native,expression,native_omic_units,angle,100,100,0,7.092459242407174e-07,8.708111011144767e-07,0.0
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_native,expression,native_omic_units,delta,100,100,0,0.0,0.0,0.0
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_native,expression,native_omic_units,path_length[A],100,100,0,44.50296170753463,1.4629041188467085,44.47395051852209
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_native,expression,native_omic_units,path_length[B],100,100,0,44.50296170753463,1.4629041188467085,44.47395051852209
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_native,expression,native_omic_units,shape,100,100,0,1.5265448535713467e-15,2.2023161931331954e-16,1.4872780220552563e-15
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_native,methylation,native_omic_units,angle,100,100,0,6.10954799675879e-07,7.470309043448754e-07,0.0
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_native,methylation,native_omic_units,delta,100,100,0,48.858828757466554,1.4301685613849808,48.84312443184325
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_native,methylation,native_omic_units,path_length[A],100,100,0,65.1451050099554,1.9068914151799745,65.12416590912433
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_native,methylation,native_omic_units,path_length[B],100,100,0,114.003933767422,3.3370599765649556,113.96729034096758
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_native,methylation,native_omic_units,shape,100,100,0,2.1485620071859813e-15,4.390829283464039e-16,2.0786814420716574e-15
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_native,proteomics,native_omic_units,angle,100,100,0,5.970063482451982e-07,8.145119009441357e-07,0.0
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_native,proteomics,native_omic_units,delta,100,100,0,0.0,0.0,0.0
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_native,proteomics,native_omic_units,path_length[A],100,100,0,49.43995775674261,1.8001531846878354,49.242355296257536
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_native,proteomics,native_omic_units,path_length[B],100,100,0,49.43995775674261,1.8001531846878354,49.242355296257536
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_native,proteomics,native_omic_units,shape,100,100,0,1.7344766628651907e-15,2.776347725724651e-16,1.6894254230106198e-15
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_standardized,expression,standardized_feature,angle,100,100,0,8.233607917796137e-07,9.593469915286944e-07,0.0
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_standardized,expression,standardized_feature,delta,100,100,0,0.0,0.0,0.0
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_standardized,expression,standardized_feature,path_length[A],100,100,0,38.47977730517176,1.2659828327559706,38.445940578096085
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_standardized,expression,standardized_feature,path_length[B],100,100,0,38.47977730517176,1.2659828327559706,38.445940578096085
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_standardized,expression,standardized_feature,shape,100,100,0,1.1246295140339256e-15,4.671641874132482e-16,1.0229427244885613e-15
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_standardized,joint,standardized_feature,angle,100,100,0,32.29660542656459,37.727986383964776,17.915786613784597
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_standardized,joint,standardized_feature,delta,100,100,0,22.720303566613357,0.8748152329695726,22.687675175693613
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_standardized,joint,standardized_feature,path_length[A],100,100,0,75.55245410690615,2.167635444547402,75.64760437029703
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_standardized,joint,standardized_feature,path_length[B],100,100,0,98.2727576735195,2.6392955287077404,98.42211590263062
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_standardized,joint,standardized_feature,shape,100,100,0,0.017518530163633368,0.005100010879373679,0.017308058305400626
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_standardized,methylation,standardized_feature,angle,100,100,0,6.880377088192044e-07,7.629438621678552e-07,0.0
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_standardized,methylation,standardized_feature,delta,100,100,0,32.80836264201693,0.9545590602220126,32.86472503766747
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_standardized,methylation,standardized_feature,path_length[A],100,100,0,43.74448352268924,1.2727454136293528,43.819633383556635
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_standardized,methylation,standardized_feature,path_length[B],100,100,0,76.55284616470614,2.2273044738513654,76.68435842122412
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_standardized,methylation,standardized_feature,shape,100,100,0,1.1126848540825454e-15,4.469556321057259e-16,1.0231389559835964e-15
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_standardized,proteomics,standardized_feature,angle,100,100,0,7.789560989845656e-07,8.52731188413493e-07,8.537736462515939e-07
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_standardized,proteomics,standardized_feature,delta,100,100,0,0.0,0.0,0.0
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_standardized,proteomics,standardized_feature,path_length[A],100,100,0,48.06371176700649,1.737029650306716,47.99349508537546
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_standardized,proteomics,standardized_feature,path_length[B],100,100,0,48.06371176700649,1.737029650306716,47.99349508537546
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,population_standardized,proteomics,standardized_feature,shape,100,100,0,1.1502296098503087e-15,2.892412346343841e-16,1.1107980186993502e-15
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,observed_standardized,expression,standardized_feature,angle,100,100,0,25.367810871420865,33.72909369663263,13.822466224475448
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,observed_standardized,expression,standardized_feature,delta,100,100,0,0.33006299710615317,0.25612505822886483,0.29299217538535416
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,observed_standardized,expression,standardized_feature,path_length[A],100,100,0,38.863375290077926,1.2647172352596519,38.81305346581989
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,observed_standardized,expression,standardized_feature,path_length[B],100,100,0,38.82228463011491,1.2630565747637401,38.857268022384346
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,observed_standardized,expression,standardized_feature,shape,100,100,0,0.01889412159010091,0.005687448596133878,0.018337495999296564
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,observed_standardized,joint,standardized_feature,angle,100,100,0,41.78862650992985,43.92970495932642,22.838959683283292
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,observed_standardized,joint,standardized_feature,delta,100,100,0,22.42719733955424,0.9011727500444148,22.452469695271652
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,observed_standardized,joint,standardized_feature,path_length[A],100,100,0,76.50470080956707,2.176571228428905,76.546546464756
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,observed_standardized,joint,standardized_feature,path_length[B],100,100,0,98.9318981491213,2.542064936603668,99.08264137333236
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,observed_standardized,joint,standardized_feature,shape,100,100,0,0.019495376784571975,0.005818573887157015,0.019484864858854048
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,observed_standardized,methylation,standardized_feature,angle,100,100,0,40.07713488322314,47.68393083644215,19.342655178495995
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,observed_standardized,methylation,standardized_feature,delta,100,100,0,32.32113816460899,1.0111593829906595,32.317078978249214
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,observed_standardized,methylation,standardized_feature,path_length[A],100,100,0,44.719868998765726,1.3160781834501276,44.849688842534206
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,observed_standardized,methylation,standardized_feature,path_length[B],100,100,0,77.04100716337477,2.135535643779274,77.30822487239439
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,observed_standardized,methylation,standardized_feature,shape,100,100,0,0.018814914664362414,0.010035712074548002,0.01660230997327275
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,observed_standardized,proteomics,standardized_feature,angle,100,100,0,12.221236691476081,16.33057676078894,9.72447607827699
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,observed_standardized,proteomics,standardized_feature,delta,100,100,0,0.2542728105471406,0.20100403721403864,0.22472842032339813
magnitude,0.75,power_primary-7b3cef20ae15,power_primary,observed_standardized,proteomics,standardized_feature,path_length[A],100,100,0,48.360738024627636,1.7140849509075438,48.3843799703202
