trajectory_mode,effect_size,checkpoint,measurement_space,scope,is_joint,statistic,median,mean,sd,n_available,anchor_median,excess_over_anchor
orientation,0.25,population_standardized,standardized_feature,joint,True,angle,51.33671893763676,63.50135248061986,27.835296154005846,500,0.0,51.33671893763676
orientation,0.5,population_standardized,standardized_feature,joint,True,angle,69.25651803611865,75.31807977260647,15.42237133981149,500,0.0,69.25651803611865
orientation,0.75,population_standardized,standardized_feature,joint,True,angle,81.50863671236766,83.82715882450391,7.200297024630356,500,0.0,81.50863671236766
orientation,1.0,population_standardized,standardized_feature,joint,True,angle,89.92869060149475,90.06058289983596,2.194424405250754,500,0.0,89.92869060149475
orientation,0.25,observed_standardized,standardized_feature,expression,False,delta,0.9119219737045832,1.1167939344941482,0.8761916293664703,500,0.12985574767624541,0.7820662260283378
orientation,0.5,observed_standardized,standardized_feature,expression,False,delta,1.2750444014574889,1.4655625170677558,1.0323334755222409,500,0.12985574767624541,1.1451886537812435
orientation,0.75,observed_standardized,standardized_feature,expression,False,delta,1.4617617715279572,1.663299180339289,1.2023800771054083,500,0.12985574767624541,1.3319060238517118
orientation,1.0,observed_standardized,standardized_feature,expression,False,delta,1.422608189280652,1.691883500102479,1.2747296211871282,500,0.12985574767624541,1.2927524416044065
orientation,0.25,observed_standardized,standardized_feature,methylation,False,delta,0.4286100598521898,0.48363488673113525,0.35561229046158815,500,0.1790950679082357,0.2495149919439541
orientation,0.5,observed_standardized,standardized_feature,methylation,False,delta,0.5675424116009467,0.6182249581680088,0.4578543167679015,500,0.1790950679082357,0.38844734369271094
orientation,0.75,observed_standardized,standardized_feature,methylation,False,delta,0.6428116180091124,0.7375786033962791,0.5214265831264155,500,0.1790950679082357,0.46371655010087665
orientation,1.0,observed_standardized,standardized_feature,methylation,False,delta,0.6795205491977931,0.8256711211091681,0.6304223611219316,500,0.1790950679082357,0.5004254812895574
orientation,0.25,observed_standardized,standardized_feature,proteomics,False,delta,1.3910431469534892,1.707748811081873,1.293436318871094,500,0.1116933393253774,1.2793498076281118
orientation,0.5,observed_standardized,standardized_feature,proteomics,False,delta,1.8183147905899304,2.2118339235112168,1.6946755509525098,500,0.1116933393253774,1.706621451264553
orientation,0.75,observed_standardized,standardized_feature,proteomics,False,delta,2.046048433977205,2.5060891413607025,1.8963168861805477,500,0.1116933393253774,1.9343550946518278
orientation,1.0,observed_standardized,standardized_feature,proteomics,False,delta,2.2012541403099988,2.67952367757452,2.08628365423866,500,0.1116933393253774,2.0895608009846214
orientation,0.25,observed_standardized,standardized_feature,joint,True,delta,1.272517596060979,1.5436221948821967,1.189326191799523,500,0.1422965322672738,1.1302210637937051
orientation,0.5,observed_standardized,standardized_feature,joint,True,delta,1.6701502621989874,2.0020476744498805,1.5226703648246172,500,0.1422965322672738,1.5278537299317136
orientation,0.75,observed_standardized,standardized_feature,joint,True,delta,1.9741511101619125,2.2873035606181493,1.6417852056566102,500,0.1422965322672738,1.8318545778946387
orientation,1.0,observed_standardized,standardized_feature,joint,True,delta,1.993995337930599,2.4027577660622654,1.812156781121608,500,0.1422965322672738,1.8516988056633252
orientation,0.25,pls_latent,pls_latent,joint,True,delta,1.355381837937209,1.6582918449105006,1.2768574070136802,500,0.1410650641549509,1.214316773782258
orientation,0.5,pls_latent,pls_latent,joint,True,delta,1.9618650197917304,2.3750035556513733,1.8103542408192794,500,0.1410650641549509,1.8207999556367795
orientation,0.75,pls_latent,pls_latent,joint,True,delta,2.54041526318181,2.9287936178770475,2.1060419528633973,500,0.1410650641549509,2.399350199026859
orientation,1.0,pls_latent,pls_latent,joint,True,delta,2.7475938421749433,3.2777159020555717,2.4190596415299086,500,0.1410650641549509,2.6065287780199924
orientation,0.25,population_native,native_omic_units,expression,False,delta,0.7601038001540594,0.9691143051600537,0.7557661848929091,500,0.0,0.7601038001540594
orientation,0.5,population_native,native_omic_units,expression,False,delta,1.1471261579239496,1.324403536162275,0.9441142906030721,500,0.0,1.1471261579239496
orientation,0.75,population_native,native_omic_units,expression,False,delta,1.2518918963136159,1.501450948779028,1.1402000402026355,500,0.0,1.2518918963136159
orientation,1.0,population_native,native_omic_units,expression,False,delta,1.4182495696014215,1.6036707386829476,1.1756848703999963,500,0.0,1.4182495696014215
orientation,0.25,population_native,native_omic_units,methylation,False,delta,0.0,0.0,0.0,500,0.0,0.0
orientation,0.5,population_native,native_omic_units,methylation,False,delta,0.0,0.0,0.0,500,0.0,0.0
orientation,0.75,population_native,native_omic_units,methylation,False,delta,0.0,0.0,0.0,500,0.0,0.0
orientation,1.0,population_native,native_omic_units,methylation,False,delta,0.0,0.0,0.0,500,0.0,0.0
orientation,0.25,population_native,native_omic_units,proteomics,False,delta,0.9478329043443168,1.1753881864614981,0.9462661258197562,500,0.0,0.9478329043443168
orientation,0.5,population_native,native_omic_units,proteomics,False,delta,1.3660311658997522,1.6108454372539611,1.1937583277668506,500,0.0,1.3660311658997522
orientation,0.75,population_native,native_omic_units,proteomics,False,delta,1.6255831722137835,1.919486423668164,1.4190528865344185,500,0.0,1.6255831722137835
orientation,1.0,population_native,native_omic_units,proteomics,False,delta,1.747286767147724,2.096315117207236,1.5763426739393538,500,0.0,1.747286767147724
orientation,0.25,population_standardized,standardized_feature,expression,False,delta,0.9290767286296031,1.118484833136865,0.8534784629892943,500,0.0,0.9290767286296031
orientation,0.5,population_standardized,standardized_feature,expression,False,delta,1.2571223290321214,1.4538852082928424,1.0221197804957898,500,0.0,1.2571223290321214
orientation,0.75,population_standardized,standardized_feature,expression,False,delta,1.4352486840890641,1.6550132761341982,1.1891747626811444,500,0.0,1.4352486840890641
orientation,1.0,population_standardized,standardized_feature,expression,False,delta,1.3721265428648053,1.6934514342232552,1.281256725972374,500,0.0,1.3721265428648053
orientation,0.25,population_standardized,standardized_feature,methylation,False,delta,0.35485198840443744,0.42707758970680926,0.32020038774490167,500,0.0,0.35485198840443744
orientation,0.5,population_standardized,standardized_feature,methylation,False,delta,0.5463004313228161,0.6079897722603725,0.4244722203782812,500,0.0,0.5463004313228161
orientation,0.75,population_standardized,standardized_feature,methylation,False,delta,0.6433490543734663,0.7272381881543166,0.5054008665230917,500,0.0,0.6433490543734663
orientation,1.0,population_standardized,standardized_feature,methylation,False,delta,0.7111702495865373,0.8261526096327062,0.6064866543696237,500,0.0,0.7111702495865373
orientation,0.25,population_standardized,standardized_feature,proteomics,False,delta,1.3992730717393194,1.7039436608650873,1.2973140850969558,500,0.0,1.3992730717393194
orientation,0.5,population_standardized,standardized_feature,proteomics,False,delta,1.8804550352714173,2.2086902485884576,1.6942039243460434,500,0.0,1.8804550352714173
orientation,0.75,population_standardized,standardized_feature,proteomics,False,delta,2.0542235495075403,2.5027191593237292,1.9003488481050084,500,0.0,2.0542235495075403
orientation,1.0,population_standardized,standardized_feature,proteomics,False,delta,2.198741466016248,2.6751808267814856,2.0791614655822572,500,0.0,2.198741466016248
orientation,0.25,population_standardized,standardized_feature,joint,True,delta,1.2480623784288838,1.534668879156568,1.2059973045326569,500,0.0,1.2480623784288838
orientation,0.5,population_standardized,standardized_feature,joint,True,delta,1.679114850511624,2.000943378295262,1.5117548303094284,500,0.0,1.679114850511624
orientation,0.75,population_standardized,standardized_feature,joint,True,delta,1.996644746388995,2.2988133061737153,1.6484408709019447,500,0.0,1.996644746388995
orientation,1.0,population_standardized,standardized_feature,joint,True,delta,2.0059340212792236,2.3997306713933777,1.8161499515562614,500,0.0,2.0059340212792236
orientation,0.25,observed_standardized,standardized_feature,expression,False,shape,0.06553169974827244,0.06667486280604273,0.021790648743194106,500,0.010570845565075702,0.05496085418319674
orientation,0.5,observed_standardized,standardized_feature,expression,False,shape,0.0792549805006276,0.08147855509764276,0.027581961001289648,500,0.010570845565075702,0.0686841349355519
orientation,0.75,observed_standardized,standardized_feature,expression,False,shape,0.08827521145431418,0.09215207462945522,0.030178053034366718,500,0.010570845565075702,0.07770436588923847
orientation,1.0,observed_standardized,standardized_feature,expression,False,shape,0.09532975231191576,0.09647932509868927,0.0310062950319658,500,0.010570845565075702,0.08475890674684006
orientation,0.25,observed_standardized,standardized_feature,methylation,False,shape,0.017888255621603868,0.018549905479436562,0.006981558183251646,500,0.010999690457148336,0.006888565164455532
orientation,0.5,observed_standardized,standardized_feature,methylation,False,shape,0.02097553918616648,0.022240440780561366,0.00828722294422115,500,0.010999690457148336,0.009975848729018143
orientation,0.75,observed_standardized,standardized_feature,methylation,False,shape,0.02439850966587335,0.025096423556487557,0.009283338809574621,500,0.010999690457148336,0.013398819208725012
orientation,1.0,observed_standardized,standardized_feature,methylation,False,shape,0.02433971823602215,0.025352180286782558,0.009995950259046076,500,0.010999690457148336,0.013340027778873813
orientation,0.25,observed_standardized,standardized_feature,proteomics,False,shape,0.07200685943870225,0.07547220937090694,0.025535860069719054,500,0.006304149063712896,0.06570271037498936
orientation,0.5,observed_standardized,standardized_feature,proteomics,False,shape,0.0925409396003661,0.09418953295145398,0.032853864402635616,500,0.006304149063712896,0.08623679053665322
orientation,0.75,observed_standardized,standardized_feature,proteomics,False,shape,0.10043467221179292,0.10399203822717833,0.03622617339569309,500,0.006304149063712896,0.09413052314808003
orientation,1.0,observed_standardized,standardized_feature,proteomics,False,shape,0.10795073343781493,0.10940321848737694,0.036333230156971784,500,0.006304149063712896,0.10164658437410204
orientation,0.25,observed_standardized,standardized_feature,joint,True,shape,0.04134359012161205,0.04211009854334728,0.014359068754320265,500,0.005604723297484347,0.035738866824127705
orientation,0.5,observed_standardized,standardized_feature,joint,True,shape,0.05005509166970119,0.05179828967347702,0.017424514025756354,500,0.005604723297484347,0.044450368372216845
orientation,0.75,observed_standardized,standardized_feature,joint,True,shape,0.05552777386599958,0.05677152664576975,0.01916684878520941,500,0.005604723297484347,0.04992305056851523
orientation,1.0,observed_standardized,standardized_feature,joint,True,shape,0.058801006718380136,0.058656877293272465,0.019416449529700543,500,0.005604723297484347,0.05319628342089579
orientation,0.25,pls_latent,pls_latent,joint,True,shape,0.04948275427425304,0.050416101258454055,0.017306563553298085,500,0.005757076584734662,0.04372567768951838
orientation,0.5,pls_latent,pls_latent,joint,True,shape,0.07061180874769564,0.0731930912592153,0.024732825938735832,500,0.005757076584734662,0.06485473216296098
orientation,0.75,pls_latent,pls_latent,joint,True,shape,0.09304154417979658,0.09502850544013765,0.0321576223178415,500,0.005757076584734662,0.08728446759506192
orientation,1.0,pls_latent,pls_latent,joint,True,shape,0.11107229050642584,0.11243008249552472,0.03816457562857026,500,0.005757076584734662,0.10531521392169117
orientation,0.25,population_native,native_omic_units,expression,False,shape,0.059272951718339295,0.06111200146024885,0.020560856845983456,500,1.0754384912420657e-15,0.05927295171833822
orientation,0.5,population_native,native_omic_units,expression,False,shape,0.07429187507396082,0.07702522955507254,0.025497228862873533,500,1.0754384912420657e-15,0.07429187507395975
orientation,0.75,population_native,native_omic_units,expression,False,shape,0.0845791856742149,0.08825710997307369,0.030196242225618054,500,1.0754384912420657e-15,0.08457918567421382
orientation,1.0,population_native,native_omic_units,expression,False,shape,0.09023607553409602,0.09199587702524108,0.030193661663300193,500,1.0754384912420657e-15,0.09023607553409495
orientation,0.25,population_native,native_omic_units,methylation,False,shape,1.490156731439804e-15,1.5480861301291913e-15,3.5065317122313515e-16,500,1.465672132269263e-15,2.4484599170541074e-17
orientation,0.5,population_native,native_omic_units,methylation,False,shape,1.4920956946801557e-15,1.5808690456735387e-15,4.4699711980295585e-16,500,1.465672132269263e-15,2.642356241089273e-17
orientation,0.75,population_native,native_omic_units,methylation,False,shape,1.4943106405901452e-15,1.579371902447853e-15,4.42171383423605e-16,500,1.465672132269263e-15,2.863850832088223e-17
orientation,1.0,population_native,native_omic_units,methylation,False,shape,1.5311083659517546e-15,1.5820246081882858e-15,3.641419896331364e-16,500,1.465672132269263e-15,6.543623368249167e-17
orientation,0.25,population_native,native_omic_units,proteomics,False,shape,0.06481198180594935,0.06699189463375396,0.022015819085784635,500,1.15934074729923e-15,0.06481198180594819
orientation,0.5,population_native,native_omic_units,proteomics,False,shape,0.08388870758269013,0.08589939241316123,0.029572116227945183,500,1.15934074729923e-15,0.08388870758268896
orientation,0.75,population_native,native_omic_units,proteomics,False,shape,0.09240102152156958,0.09700379336331905,0.03350930595152418,500,1.15934074729923e-15,0.09240102152156841
orientation,1.0,population_native,native_omic_units,proteomics,False,shape,0.10076871904633417,0.10294068320663605,0.034042601339633015,500,1.15934074729923e-15,0.100768719046333
orientation,0.25,population_standardized,standardized_feature,expression,False,shape,0.06599487822676123,0.06649727580125367,0.022057235401021214,500,8.614169983718292e-16,0.06599487822676037
orientation,0.5,population_standardized,standardized_feature,expression,False,shape,0.0785216621976961,0.08162930858350756,0.02762449579601483,500,8.614169983718292e-16,0.07852166219769524
orientation,0.75,population_standardized,standardized_feature,expression,False,shape,0.08892207490609272,0.09210461490694376,0.0306138545399046,500,8.614169983718292e-16,0.08892207490609186
orientation,1.0,population_standardized,standardized_feature,expression,False,shape,0.09588735148998609,0.09673985046503367,0.030584625636223918,500,8.614169983718292e-16,0.09588735148998523
orientation,0.25,population_standardized,standardized_feature,methylation,False,shape,0.013887736085984693,0.014638939785637949,0.005678735652642017,500,9.438927705827528e-16,0.013887736085983749
orientation,0.5,population_standardized,standardized_feature,methylation,False,shape,0.019517491275923015,0.019853212874555107,0.007787423174387239,500,9.438927705827528e-16,0.01951749127592207
orientation,0.75,population_standardized,standardized_feature,methylation,False,shape,0.022782898734421082,0.023250899221469903,0.008937896981688776,500,9.438927705827528e-16,0.02278289873442014
orientation,1.0,population_standardized,standardized_feature,methylation,False,shape,0.023183823925834277,0.023844226717806866,0.009423291435203898,500,9.438927705827528e-16,0.023183823925833333
orientation,0.25,population_standardized,standardized_feature,proteomics,False,shape,0.07208408497191057,0.07552629412496781,0.025315270568115084,500,9.077742552780283e-16,0.07208408497190967
orientation,0.5,population_standardized,standardized_feature,proteomics,False,shape,0.0930324029445986,0.09421714307443066,0.032937951946797786,500,9.077742552780283e-16,0.09303240294459769
orientation,0.75,population_standardized,standardized_feature,proteomics,False,shape,0.09983409486530785,0.10401221419539826,0.036407231243057794,500,9.077742552780283e-16,0.09983409486530695
orientation,1.0,population_standardized,standardized_feature,proteomics,False,shape,0.10831128808088436,0.10974091818338294,0.03645360684906614,500,9.077742552780283e-16,0.10831128808088346
orientation,0.25,population_standardized,standardized_feature,joint,True,shape,0.04121787263982413,0.0420281517781203,0.014216902390977918,500,1.0728247560909772e-15,0.04121787263982305
orientation,0.5,population_standardized,standardized_feature,joint,True,shape,0.05045709130082725,0.05195424768333349,0.017455746389159737,500,1.0728247560909772e-15,0.05045709130082617
orientation,0.75,population_standardized,standardized_feature,joint,True,shape,0.055307799040290866,0.056835897928511306,0.019232747222712693,500,1.0728247560909772e-15,0.05530779904028979
orientation,1.0,population_standardized,standardized_feature,joint,True,shape,0.05903029459642091,0.05887649906529364,0.019439673576972946,500,1.0728247560909772e-15,0.059030294596419834
shape,0.25,observed_standardized,standardized_feature,expression,False,angle,35.424417288805586,43.978279602423804,35.78077431896137,500,8.112924233106117,27.31149305569947
shape,0.5,observed_standardized,standardized_feature,expression,False,angle,55.20289780834367,61.0731728290503,31.815129287889178,500,8.112924233106117,47.08997357523755
shape,0.75,observed_standardized,standardized_feature,expression,False,angle,67.80420069839181,69.06572067682094,27.22987244343934,500,8.112924233106117,59.691276465285696
shape,1.0,observed_standardized,standardized_feature,expression,False,angle,78.30759992235907,77.60927766596625,21.223633201312026,500,8.112924233106117,70.19467568925296
shape,0.25,observed_standardized,standardized_feature,methylation,False,angle,39.16978150490408,47.01418179236994,35.948761394362165,500,11.114333163465878,28.0554483414382
shape,0.5,observed_standardized,standardized_feature,methylation,False,angle,57.37963413591713,62.07970392277539,29.61110153834458,500,11.114333163465878,46.26530097245125
shape,0.75,observed_standardized,standardized_feature,methylation,False,angle,69.80776958531186,73.20030086298802,22.312554479254228,500,11.114333163465878,58.69343642184598
shape,1.0,observed_standardized,standardized_feature,methylation,False,angle,79.55614266393715,81.48759716446295,14.501700214763684,500,11.114333163465878,68.44180950047128
shape,0.25,observed_standardized,standardized_feature,proteomics,False,angle,36.87640897322848,44.831957979612284,35.21924869224747,500,6.188758532951998,30.68765044027648
shape,0.5,observed_standardized,standardized_feature,proteomics,False,angle,55.74190716264215,61.70911427518764,32.18795661392357,500,6.188758532951998,49.55314862969015
shape,0.75,observed_standardized,standardized_feature,proteomics,False,angle,69.19011773743736,72.12686901249229,25.668524079351716,500,6.188758532951998,63.00135920448536
shape,1.0,observed_standardized,standardized_feature,proteomics,False,angle,78.87074876380254,79.64027022609137,18.039501287880345,500,6.188758532951998,72.68199023085054
shape,0.25,observed_standardized,standardized_feature,joint,True,angle,37.257622515561316,42.84251036350207,32.875814656447965,500,8.325599841915379,28.93202267364594
shape,0.5,observed_standardized,standardized_feature,joint,True,angle,56.79645735586962,62.966071096255504,30.971108748617667,500,8.325599841915379,48.47085751395424
shape,0.75,observed_standardized,standardized_feature,joint,True,angle,69.8017320505579,72.91466798703446,22.86950149537621,500,8.325599841915379,61.476132208642525
shape,1.0,observed_standardized,standardized_feature,joint,True,angle,79.74252793281038,81.3541163879901,16.17256621043391,500,8.325599841915379,71.416928090895
shape,0.25,pls_latent,pls_latent,joint,True,angle,11.074690475768232,21.498246730758755,31.46507534092181,500,2.3008054443894794,8.773885031378754
shape,0.5,pls_latent,pls_latent,joint,True,angle,15.168641183606159,30.134628971569246,37.41184641555523,500,2.3008054443894794,12.86783573921668
shape,0.75,pls_latent,pls_latent,joint,True,angle,15.188299893393511,27.583069432727292,32.47054259912558,500,2.3008054443894794,12.88749444900403
shape,1.0,pls_latent,pls_latent,joint,True,angle,17.119811129288173,29.83592411536998,31.786339343119487,500,2.3008054443894794,14.819005684898695
shape,0.25,population_native,native_omic_units,expression,False,angle,25.710743208599283,33.90937652945725,32.73396392177613,500,0.0,25.710743208599283
shape,0.5,population_native,native_omic_units,expression,False,angle,41.66911033294035,49.96847700387409,35.427371552452804,500,0.0,41.66911033294035
shape,0.75,population_native,native_omic_units,expression,False,angle,52.2039393372015,55.73266504808123,32.06771144083121,500,0.0,52.2039393372015
shape,1.0,population_native,native_omic_units,expression,False,angle,63.893771676679265,62.695633150694896,29.46873372237068,500,0.0,63.893771676679265
shape,0.25,population_native,native_omic_units,methylation,False,angle,23.353447515436592,31.104462442319775,32.34278627296639,500,0.0,23.353447515436592
shape,0.5,population_native,native_omic_units,methylation,False,angle,39.572373901585394,45.07871919387655,34.02680298701017,500,0.0,39.572373901585394
shape,0.75,population_native,native_omic_units,methylation,False,angle,55.404522301330445,55.894590763946695,33.40091840782865,500,0.0,55.404522301330445
shape,1.0,population_native,native_omic_units,methylation,False,angle,68.40644606701738,63.88601994330228,29.748354674312107,500,0.0,68.40644606701738
shape,0.25,population_native,native_omic_units,proteomics,False,angle,26.133961830348817,35.962448900117145,35.74663500046332,500,0.0,26.133961830348817
shape,0.5,population_native,native_omic_units,proteomics,False,angle,39.88659126204557,47.46438100190774,35.149614271343964,500,0.0,39.88659126204557
shape,0.75,population_native,native_omic_units,proteomics,False,angle,49.28816889574766,53.502905248914615,32.22818465215435,500,0.0,49.28816889574766
shape,1.0,population_native,native_omic_units,proteomics,False,angle,61.056087767619275,61.5248343244325,29.955682679022857,500,0.0,61.056087767619275
shape,0.25,population_standardized,standardized_feature,expression,False,angle,34.91626578839191,42.55867030218991,36.480981105423986,500,0.0,34.91626578839191
shape,0.5,population_standardized,standardized_feature,expression,False,angle,55.07158177014577,60.666762467597216,32.9725116477924,500,0.0,55.07158177014577
shape,0.75,population_standardized,standardized_feature,expression,False,angle,67.444660969006,69.5929730931632,27.918061872758905,500,0.0,67.444660969006
shape,1.0,population_standardized,standardized_feature,expression,False,angle,78.54547424385495,77.90713177969684,21.41781793675024,500,0.0,78.54547424385495
shape,0.25,population_standardized,standardized_feature,methylation,False,angle,37.551465063279736,41.01163454461907,32.43787802048145,500,0.0,37.551465063279736
shape,0.5,population_standardized,standardized_feature,methylation,False,angle,56.71425179188152,59.68385884509398,29.56268405976554,500,0.0,56.71425179188152
shape,0.75,population_standardized,standardized_feature,methylation,False,angle,69.32788833780417,72.91462988712301,22.757007975483226,500,0.0,69.32788833780417
shape,1.0,population_standardized,standardized_feature,methylation,False,angle,79.36357482686489,80.8399297674312,14.643979744195219,500,0.0,79.36357482686489
shape,0.25,population_standardized,standardized_feature,proteomics,False,angle,36.32489461072039,43.57651874405537,35.077690835484056,500,0.0,36.32489461072039
shape,0.5,population_standardized,standardized_feature,proteomics,False,angle,55.27817516819278,60.77856788881386,32.119376820657315,500,0.0,55.27817516819278
shape,0.75,population_standardized,standardized_feature,proteomics,False,angle,68.91675658824389,71.7707226567188,25.67173248788199,500,0.0,68.91675658824389
shape,1.0,population_standardized,standardized_feature,proteomics,False,angle,79.19137158482451,79.70279833307644,18.41732001795958,500,0.0,79.19137158482451
shape,0.25,population_standardized,standardized_feature,joint,True,angle,36.43091113495378,41.463837771526606,33.711663985614756,500,0.0,36.43091113495378
shape,0.5,population_standardized,standardized_feature,joint,True,angle,56.52592055280534,61.83021394859156,31.025062240208467,500,0.0,56.52592055280534
shape,0.75,population_standardized,standardized_feature,joint,True,angle,69.45396937428717,73.08954819781084,23.441814213106536,500,0.0,69.45396937428717
shape,1.0,population_standardized,standardized_feature,joint,True,angle,79.71562274086008,81.21805718670768,16.39483759613969,500,0.0,79.71562274086008
shape,0.25,observed_standardized,standardized_feature,expression,False,delta,0.6946373739503748,0.8385596383290834,0.6146892634701732,500,0.12985574767624541,0.5647816262741294
shape,0.5,observed_standardized,standardized_feature,expression,False,delta,1.070360359447191,1.2844903753480614,0.9998936660222836,500,0.12985574767624541,0.9405046117709457
shape,0.75,observed_standardized,standardized_feature,expression,False,delta,1.410881293630549,1.6066042609198095,1.1671305532457847,500,0.12985574767624541,1.2810255459543036
shape,1.0,observed_standardized,standardized_feature,expression,False,delta,1.8642149957002623,1.9630459180102995,1.3593641247050754,500,0.12985574767624541,1.7343592480240169
shape,0.25,observed_standardized,standardized_feature,methylation,False,delta,0.6843550269367533,0.7332241900285564,0.48004454758166254,500,0.1790950679082357,0.5052599590285176
shape,0.5,observed_standardized,standardized_feature,methylation,False,delta,1.2501953792857705,1.309890897362981,0.7600120094212598,500,0.1790950679082357,1.0711003113775348
shape,0.75,observed_standardized,standardized_feature,methylation,False,delta,1.8016610567401834,1.818196911061997,0.9216137740051343,500,0.1790950679082357,1.6225659888319477
shape,1.0,observed_standardized,standardized_feature,methylation,False,delta,2.3299467734205024,2.33820390739018,1.016021147657254,500,0.1790950679082357,2.1508517055122667
shape,0.25,observed_standardized,standardized_feature,proteomics,False,delta,1.1544636521984941,1.3263225014094517,1.0064655282392565,500,0.1116933393253774,1.0427703128731167
shape,0.5,observed_standardized,standardized_feature,proteomics,False,delta,1.6246709137562156,1.8584648601794567,1.4121035946368,500,0.1116933393253774,1.5129775744308382
shape,0.75,observed_standardized,standardized_feature,proteomics,False,delta,1.8527389530376688,2.3214980011921655,1.7625553522149235,500,0.1116933393253774,1.7410456137122914
shape,1.0,observed_standardized,standardized_feature,proteomics,False,delta,2.5627453318935203,2.8464203295261528,2.0196737990832707,500,0.1116933393253774,2.451051992568143
shape,0.25,observed_standardized,standardized_feature,joint,True,delta,1.2953808517053602,1.420024764874721,1.0223153162914878,500,0.1422965322672738,1.1530843194380864
shape,0.5,observed_standardized,standardized_feature,joint,True,delta,1.9843398550821263,2.2328191390429213,1.623803767541863,500,0.1422965322672738,1.8420433228148525
shape,0.75,observed_standardized,standardized_feature,joint,True,delta,2.7264717152226865,2.988555262043808,1.9704476130729558,500,0.1422965322672738,2.5841751829554127
shape,1.0,observed_standardized,standardized_feature,joint,True,delta,3.692332185527583,3.819360428952536,2.328551289209146,500,0.1422965322672738,3.5500356532603092
shape,0.25,pls_latent,pls_latent,joint,True,delta,1.3342718939218372,1.4692953754047273,1.0718755511876454,500,0.1410650641549509,1.1932068297668863
shape,0.5,pls_latent,pls_latent,joint,True,delta,2.1564464818010443,2.4387043933776638,1.775848631537419,500,0.1410650641549509,2.0153814176460934
shape,0.75,pls_latent,pls_latent,joint,True,delta,3.091990870136115,3.3963628185548087,2.2570376333818527,500,0.1410650641549509,2.9509258059811643
shape,1.0,pls_latent,pls_latent,joint,True,delta,4.294846834502767,4.51195386035804,2.7771700147475435,500,0.1410650641549509,4.153781770347816
shape,0.25,population_native,native_omic_units,expression,False,delta,0.608897561523257,0.6715528196197537,0.5345630722708082,500,0.0,0.608897561523257
shape,0.5,population_native,native_omic_units,expression,False,delta,0.9155493255770182,1.069144762092777,0.8431045062638619,500,0.0,0.9155493255770182
shape,0.75,population_native,native_omic_units,expression,False,delta,1.197589578382967,1.3328578866530434,0.9794482278897103,500,0.0,1.197589578382967
shape,1.0,population_native,native_omic_units,expression,False,delta,1.4648416125391037,1.6493022242572,1.1553913175620987,500,0.0,1.4648416125391037
shape,0.25,population_native,native_omic_units,methylation,False,delta,0.4747597647989181,0.46609090946179177,0.31516137996135407,500,0.0,0.4747597647989181
shape,0.5,population_native,native_omic_units,methylation,False,delta,0.9303212019741878,0.9263311013273661,0.4643164206249553,500,0.0,0.9303212019741878
shape,0.75,population_native,native_omic_units,methylation,False,delta,1.2682601960779571,1.3321067983986719,0.5566243602356903,500,0.0,1.2682601960779571
shape,1.0,population_native,native_omic_units,methylation,False,delta,1.7034717244100577,1.7727989415743743,0.6686994998477668,500,0.0,1.7034717244100577
shape,0.25,population_native,native_omic_units,proteomics,False,delta,0.6733478094845076,0.8406713932087785,0.6525266607486304,500,0.0,0.6733478094845076
shape,0.5,population_native,native_omic_units,proteomics,False,delta,1.0638128233968587,1.228632025391419,0.9737450847063918,500,0.0,1.0638128233968587
shape,0.75,population_native,native_omic_units,proteomics,False,delta,1.2895870870047688,1.529022410897812,1.1700132607498661,500,0.0,1.2895870870047688
shape,1.0,population_native,native_omic_units,proteomics,False,delta,1.6509836293392368,1.9145837951294915,1.343885971484596,500,0.0,1.6509836293392368
shape,0.25,population_standardized,standardized_feature,expression,False,delta,0.7019524032858548,0.8425691530526189,0.6150302004191719,500,0.0,0.7019524032858548
shape,0.5,population_standardized,standardized_feature,expression,False,delta,1.0846174516434957,1.2904716363833886,0.9955522192230578,500,0.0,1.0846174516434957
shape,0.75,population_standardized,standardized_feature,expression,False,delta,1.4090196207415921,1.6037763353328938,1.1536033889215067,500,0.0,1.4090196207415921
shape,1.0,population_standardized,standardized_feature,expression,False,delta,1.7857162495615029,1.977796008254238,1.364083040721507,500,0.0,1.7857162495615029
shape,0.25,population_standardized,standardized_feature,methylation,False,delta,0.687601034024734,0.71834518243914,0.44898484706726743,500,0.0,0.687601034024734
shape,0.5,population_standardized,standardized_feature,methylation,False,delta,1.2657292551627215,1.2944110925063137,0.7194083828283596,500,0.0,1.2657292551627215
shape,0.75,population_standardized,standardized_feature,methylation,False,delta,1.8156461651203095,1.8379428273860854,0.9046876072402315,500,0.0,1.8156461651203095
shape,1.0,population_standardized,standardized_feature,methylation,False,delta,2.3264606441041984,2.3473674137875675,1.0305948164465344,500,0.0,2.3264606441041984
shape,0.25,population_standardized,standardized_feature,proteomics,False,delta,1.146607907732637,1.3244219390026837,1.0036895704516127,500,0.0,1.146607907732637
shape,0.5,population_standardized,standardized_feature,proteomics,False,delta,1.6113110814861251,1.8492316138812699,1.418386865644163,500,0.0,1.6113110814861251
shape,0.75,population_standardized,standardized_feature,proteomics,False,delta,1.8311069427512479,2.3127831952008395,1.772860034345212,500,0.0,1.8311069427512479
shape,1.0,population_standardized,standardized_feature,proteomics,False,delta,2.5740573378564164,2.86114515588184,2.0318298434911033,500,0.0,2.5740573378564164
